 # k         Erhorho   E11       E22       E33       Erhou1    
---------------------------------------------------------------
       481  0.10343082322030E-11  0.12169886139150E-11  0.61285565674510E-12  0.49044539241050E-12  0.60394419438150E-12
       482  0.10161260779690E-11  0.11900695738830E-11  0.59997378315490E-12  0.47942637175550E-12  0.58846780138400E-12
       483  0.99925303162420E-12  0.11619625929680E-11  0.58714364720470E-12  0.46895288720500E-12  0.57373214595140E-12
       484  0.98824703136340E-12  0.11398559203280E-11  0.57400775571790E-12  0.45801328820940E-12  0.56156484361780E-12
       485  0.98114467207400E-12  0.11132662543570E-11  0.56233031002630E-12  0.44834147613250E-12  0.54981347190720E-12
       486  0.97141335604410E-12  0.10891812183990E-11  0.54993115743400E-12  0.43823430815450E-12  0.53732565606270E-12
       487  0.96047674312090E-12  0.10675286513510E-11  0.53883624573810E-12  0.42850097594710E-12  0.52491314866470E-12
       488  0.94737208664660E-12  0.10462723079430E-11  0.52734578020590E-12  0.42008676154340E-12  0.51266906101790E-12
       489  0.93625950738370E-12  0.10232017491920E-11  0.51654066917800E-12  0.41094324290450E-12  0.50151618602490E-12
       490  0.92663161876020E-12  0.10017098186770E-11  0.50558535663320E-12  0.40236054374490E-12  0.48989701882580E-12
       491  0.91705638868150E-12  0.98310731202220E-12  0.49540310376400E-12  0.39417808697800E-12  0.47843736867050E-12
       492  0.91227908988140E-12  0.96146560630420E-12  0.48581963035790E-12  0.38592503740590E-12  0.46709193882380E-12
       493  0.90840459488900E-12  0.94309124962980E-12  0.47609467039480E-12  0.37901284346030E-12  0.45639095191210E-12
       494  0.90797556115930E-12  0.92461462796320E-12  0.46704371777230E-12  0.37181478021870E-12  0.44540839616400E-12
       495  0.91712822347910E-12  0.90722060619470E-12  0.45918347305530E-12  0.36487144012140E-12  0.43648752209620E-12
       496  0.94363948415800E-12  0.89015473605120E-12  0.45071389127240E-12  0.35920495250420E-12  0.42934575381510E-12
       497  0.95909233311790E-12  0.87360884509190E-12  0.44331347811410E-12  0.35216436610430E-12  0.42106701220320E-12
       498  0.97825079093780E-12  0.85965558600970E-12  0.43468094117930E-12  0.34774420884020E-12  0.41377590939060E-12
       499  0.99785493173570E-12  0.84411340504240E-12  0.42711262656260E-12  0.34209506161600E-12  0.40543413446690E-12
       500  0.10221045225810E-11  0.82839410733660E-12  0.41889644248710E-12  0.33624593473520E-12  0.39798341074380E-12
       501  0.10461467965860E-11  0.81660638432050E-12  0.41187343548980E-12  0.33076283517240E-12  0.39214315937570E-12
       502  0.10785669328260E-11  0.80443942643270E-12  0.40503226239220E-12  0.32450684517820E-12  0.38467674962070E-12
       503  0.11418971124830E-11  0.79185374189550E-12  0.39927973520290E-12  0.32003352805210E-12  0.37771100281020E-12
       504  0.11998589111960E-11  0.78015565280380E-12  0.39444474672250E-12  0.31594486436890E-12  0.37158713535160E-12
       505  0.12796638269840E-11  0.77107414415020E-12  0.39025932315960E-12  0.31291566927120E-12  0.37146680429780E-12
       506  0.14766675739710E-11  0.76311459591790E-12  0.38733561246990E-12  0.30907309651590E-12  0.37142855570320E-12
       507  0.17255807004810E-11  0.75803693641900E-12  0.38326571645450E-12  0.30689895541940E-12  0.37369697280570E-12
       508  0.19363364252860E-11  0.75862932516530E-12  0.37930358406430E-12  0.30512971884560E-12  0.38286783601430E-12
       509  0.24454412174760E-11  0.76042488443090E-12  0.37820339003630E-12  0.30591790733140E-12  0.39339353287730E-12
       510  0.33821012092810E-11  0.76660044831640E-12  0.38134072353120E-12  0.30893844017600E-12  0.40710677504040E-12
       511  0.42235247207250E-11  0.77551460374270E-12  0.38341897063200E-12  0.31218667340560E-12  0.42009070629550E-12
