     kz              E+_uu           E+_vv           E+_ww           E+_pp
  4.0333333e+02   4.8461079e-08   4.4050277e-08   8.1074360e-09   6.5701500e-09
  4.0400000e+02   4.7723403e-08   4.3449897e-08   7.9863381e-09   6.4632428e-09
  4.0466667e+02   4.7010308e-08   4.2664963e-08   7.8503334e-09   6.3506610e-09
  4.0533333e+02   4.6346183e-08   4.2158027e-08   7.7225353e-09   6.2535073e-09
  4.0600000e+02   4.5673257e-08   4.1546047e-08   7.6124331e-09   6.1416371e-09
  4.0666667e+02   4.5005746e-08   4.0950236e-08   7.4860024e-09   6.0339827e-09
  4.0733333e+02   4.4379334e-08   4.0394055e-08   7.3714549e-09   5.9435702e-09
  4.0800000e+02   4.3784682e-08   3.9826643e-08   7.2503994e-09   5.8380456e-09
  4.0866667e+02   4.3084207e-08   3.9154762e-08   7.1461602e-09   5.7574127e-09
  4.0933333e+02   4.2565645e-08   3.8593450e-08   7.0308221e-09   5.6513964e-09
  4.1000000e+02   4.1898413e-08   3.8035059e-08   6.9232021e-09   5.5629151e-09
  4.1066667e+02   4.1327448e-08   3.7455753e-08   6.8135957e-09   5.4655571e-09
  4.1133333e+02   4.0706712e-08   3.6964538e-08   6.7023206e-09   5.3756663e-09
  4.1200000e+02   4.0209900e-08   3.6438367e-08   6.6035737e-09   5.2838332e-09
  4.1266667e+02   3.9543734e-08   3.5916212e-08   6.4895963e-09   5.1969669e-09
  4.1333333e+02   3.9020101e-08   3.5367041e-08   6.3981431e-09   5.1091947e-09
  4.1400000e+02   3.8506234e-08   3.4875373e-08   6.2974257e-09   5.0316080e-09
  4.1466667e+02   3.7886830e-08   3.4335811e-08   6.2036190e-09   4.9509266e-09
  4.1533333e+02   3.7369882e-08   3.3846176e-08   6.1082392e-09   4.8674523e-09
  4.1600000e+02   3.6858086e-08   3.3431291e-08   5.9970497e-09   4.7925934e-09
  4.1666667e+02   3.6325361e-08   3.2928136e-08   5.9134563e-09   4.7114444e-09
  4.1733333e+02   3.5836165e-08   3.2444889e-08   5.8156719e-09   4.6302574e-09
  4.1800000e+02   3.5302750e-08   3.2009318e-08   5.7232414e-09   4.5535522e-09
  4.1866667e+02   3.4833828e-08   3.1555204e-08   5.6496646e-09   4.4764291e-09
  4.1933333e+02   3.4279552e-08   3.1083982e-08   5.5546454e-09   4.4097199e-09
  4.2000000e+02   3.3808278e-08   3.0664613e-08   5.4736515e-09   4.3435309e-09
  4.2066667e+02   3.3359130e-08   3.0247378e-08   5.3842232e-09   4.2686792e-09
  4.2133333e+02   3.2897684e-08   2.9828168e-08   5.3044091e-09   4.2017121e-09
  4.2200000e+02   3.2398789e-08   2.9401268e-08   5.2264900e-09   4.1283048e-09
  4.2266667e+02   3.2044388e-08   2.8905565e-08   5.1557365e-09   4.0644446e-09
  4.2333333e+02   3.1573904e-08   2.8502852e-08   5.0639637e-09   3.9972825e-09
  4.2400000e+02   3.1049641e-08   2.8124089e-08   4.9840887e-09   3.9328084e-09
  4.2466667e+02   3.0683406e-08   2.7771912e-08   4.9165404e-09   3.8815914e-09
  4.2533333e+02   3.0280939e-08   2.7369476e-08   4.8394483e-09   3.8125079e-09
  4.2600000e+02   2.9862874e-08   2.7006781e-08   4.7697335e-09   3.7491833e-09
  4.2666667e+02   2.9412949e-08   2.6577532e-08   4.6980680e-09   3.6934260e-09
  4.2733333e+02   2.9032680e-08   2.6222964e-08   4.6288357e-09   3.6330410e-09
  4.2800000e+02   2.8640510e-08   2.5860183e-08   4.5494426e-09   3.5793533e-09
  4.2866667e+02   2.8205996e-08   2.5539937e-08   4.4854574e-09   3.5210302e-09
  4.2933333e+02   2.7816199e-08   2.5157353e-08   4.4170400e-09   3.4609504e-09
  4.3000000e+02   2.7481921e-08   2.4792710e-08   4.3486420e-09   3.4094648e-09
  4.3066667e+02   2.7076043e-08   2.4489537e-08   4.2819527e-09   3.3544739e-09
  4.3133333e+02   2.6740795e-08   2.4124172e-08   4.2224539e-09   3.3024782e-09
  4.3200000e+02   2.6367886e-08   2.3827183e-08   4.1642513e-09   3.2501346e-09
  4.3266667e+02   2.6007274e-08   2.3496682e-08   4.0986771e-09   3.2022821e-09
  4.3333333e+02   2.5626629e-08   2.3171705e-08   4.0380966e-09   3.1522979e-09
  4.3400000e+02   2.5304233e-08   2.2859193e-08   3.9800296e-09   3.0997063e-09
  4.3466667e+02   2.4941581e-08   2.2529179e-08   3.9189727e-09   3.0539639e-09
  4.3533333e+02   2.4592313e-08   2.2243976e-08   3.8622876e-09   3.0083619e-09
  4.3600000e+02   2.4294960e-08   2.1930670e-08   3.8074658e-09   2.9613375e-09
  4.3666667e+02   2.3967824e-08   2.1620896e-08   3.7527725e-09   2.9136089e-09
  4.3733333e+02   2.3684486e-08   2.1376841e-08   3.7007335e-09   2.8666017e-09
  4.3800000e+02   2.3341258e-08   2.1099135e-08   3.6484149e-09   2.8249217e-09
  4.3866667e+02   2.3007811e-08   2.0815707e-08   3.5982274e-09   2.7811402e-09
  4.3933333e+02   2.2729703e-08   2.0505925e-08   3.5425136e-09   2.7370882e-09
  4.4000000e+02   2.2448072e-08   2.0272810e-08   3.4955312e-09   2.6952245e-09
  4.4066667e+02   2.2142265e-08   1.9977609e-08   3.4422307e-09   2.6564655e-09
  4.4133333e+02   2.1855287e-08   1.9726071e-08   3.3944682e-09   2.6186207e-09
  4.4200000e+02   2.1579846e-08   1.9452407e-08   3.3408987e-09   2.5738116e-09
  4.4266667e+02   2.1315856e-08   1.9198705e-08   3.2937188e-09   2.5353427e-09
  4.4333333e+02   2.1021668e-08   1.8999166e-08   3.2448755e-09   2.4930576e-09
  4.4400000e+02   2.0764396e-08   1.8742233e-08   3.2039931e-09   2.4561996e-09
  4.4466667e+02   2.0489190e-08   1.8498658e-08   3.1546595e-09   2.4191566e-09
  4.4533333e+02   2.0254826e-08   1.8234565e-08   3.1115210e-09   2.3851432e-09
  4.4600000e+02   2.0006104e-08   1.7993338e-08   3.0753027e-09   2.3440509e-09
  4.4666667e+02   1.9702693e-08   1.7797969e-08   3.0280793e-09   2.3129098e-09
  4.4733333e+02   1.9501930e-08   1.7570237e-08   2.9917938e-09   2.2743244e-09
  4.4800000e+02   1.9227846e-08   1.7366819e-08   2.9458439e-09   2.2466866e-09
  4.4866667e+02   1.9019642e-08   1.7126847e-08   2.9070004e-09   2.2086094e-09
  4.4933333e+02   1.8766444e-08   1.6958396e-08   2.8681424e-09   2.1758900e-09
  4.5000000e+02   1.8543202e-08   1.6720532e-08   2.8316768e-09   2.1418833e-09
  4.5066667e+02   1.8325829e-08   1.6512921e-08   2.7939392e-09   2.1111863e-09
  4.5133333e+02   1.8090771e-08   1.6314133e-08   2.7565636e-09   2.0825192e-09
  4.5200000e+02   1.7903229e-08   1.6118200e-08   2.7214427e-09   2.0488675e-09
  4.5266667e+02   1.7700274e-08   1.5938824e-08   2.6867641e-09   2.0176654e-09
  4.5333333e+02   1.7472997e-08   1.5760092e-08   2.6543991e-09   1.9869829e-09
  4.5400000e+02   1.7264508e-08   1.5558939e-08   2.6163118e-09   1.9594375e-09
  4.5466667e+02   1.7071507e-08   1.5390814e-08   2.5810902e-09   1.9299234e-09
  4.5533333e+02   1.6866688e-08   1.5217920e-08   2.5508450e-09   1.9007366e-09
  4.5600000e+02   1.6674178e-08   1.5010385e-08   2.5214961e-09   1.8694350e-09
  4.5666667e+02   1.6512846e-08   1.4851862e-08   2.4893262e-09   1.8444019e-09
  4.5733333e+02   1.6311364e-08   1.4690906e-08   2.4579579e-09   1.8205071e-09
  4.5800000e+02   1.6116448e-08   1.4512571e-08   2.4294068e-09   1.7915287e-09
  4.5866667e+02   1.5972908e-08   1.4377309e-08   2.3996886e-09   1.7677481e-09
  4.5933333e+02   1.5779251e-08   1.4202568e-08   2.3700471e-09   1.7384164e-09
  4.6000000e+02   1.5609610e-08   1.4049920e-08   2.3418928e-09   1.7140306e-09
  4.6066667e+02   1.5469243e-08   1.3925679e-08   2.3141707e-09   1.6908651e-09
  4.6133333e+02   1.5284655e-08   1.3765379e-08   2.2864397e-09   1.6649220e-09
  4.6200000e+02   1.5136164e-08   1.3618446e-08   2.2629878e-09   1.6410625e-09
  4.6266667e+02   1.4999847e-08   1.3455913e-08   2.2359387e-09   1.6153318e-09
  4.6333333e+02   1.4855403e-08   1.3323629e-08   2.2153975e-09   1.5936880e-09
  4.6400000e+02   1.4697479e-08   1.3193237e-08   2.1884263e-09   1.5716732e-09
  4.6466667e+02   1.4557354e-08   1.3084439e-08   2.1639673e-09   1.5511906e-09
  4.6533333e+02   1.4448164e-08   1.2954072e-08   2.1411818e-09   1.5281558e-09
  4.6600000e+02   1.4297608e-08   1.2844477e-08   2.1223430e-09   1.5073496e-09
  4.6666667e+02   1.4162605e-08   1.2713721e-08   2.0974848e-09   1.4836324e-09
  4.6733333e+02   1.4048695e-08   1.2593849e-08   2.0753548e-09   1.4626855e-09
  4.6800000e+02   1.3926689e-08   1.2498876e-08   2.0592907e-09   1.4425769e-09
  4.6866667e+02   1.3793149e-08   1.2368823e-08   2.0364712e-09   1.4200302e-09
  4.6933333e+02   1.3698792e-08   1.2265126e-08   2.0169456e-09   1.4011969e-09
  4.7000000e+02   1.3565035e-08   1.2176343e-08   1.9946776e-09   1.3811880e-09
  4.7066667e+02   1.3462744e-08   1.2084414e-08   1.9774545e-09   1.3611941e-09
  4.7133333e+02   1.3363170e-08   1.1973465e-08   1.9628219e-09   1.3426583e-09
  4.7200000e+02   1.3259100e-08   1.1872733e-08   1.9451032e-09   1.3250192e-09
  4.7266667e+02   1.3189224e-08   1.1797652e-08   1.9257867e-09   1.3072925e-09
  4.7333333e+02   1.3094241e-08   1.1724810e-08   1.9118012e-09   1.2884920e-09
  4.7400000e+02   1.3023034e-08   1.1641995e-08   1.8959250e-09   1.2682836e-09
  4.7466667e+02   1.2949744e-08   1.1592181e-08   1.8818777e-09   1.2510711e-09
  4.7533333e+02   1.2850373e-08   1.1491421e-08   1.8637357e-09   1.2325270e-09
  4.7600000e+02   1.2785729e-08   1.1433490e-08   1.8540755e-09   1.2169437e-09
  4.7666667e+02   1.2723541e-08   1.1370525e-08   1.8438099e-09   1.2000537e-09
  4.7733333e+02   1.2640413e-08   1.1310937e-08   1.8283517e-09   1.1832423e-09
  4.7800000e+02   1.2600940e-08   1.1236340e-08   1.8176645e-09   1.1662366e-09
  4.7866667e+02   1.2537327e-08   1.1205000e-08   1.8058644e-09   1.1513813e-09
  4.7933333e+02   1.2471193e-08   1.1155452e-08   1.7995941e-09   1.1337966e-09
  4.8000000e+02   1.2431272e-08   1.1096295e-08   1.7862889e-09   1.1200850e-09
  4.8066667e+02   1.2396728e-08   1.1064975e-08   1.7799503e-09   1.1031760e-09
  4.8133333e+02   1.2323960e-08   1.1030994e-08   1.7688034e-09   1.0903366e-09
  4.8200000e+02   1.2330339e-08   1.1003215e-08   1.7601612e-09   1.0745049e-09
  4.8266667e+02   1.2313879e-08   1.0967747e-08   1.7557405e-09   1.0577651e-09
  4.8333333e+02   1.2257509e-08   1.0952798e-08   1.7479385e-09   1.0437628e-09
  4.8400000e+02   1.2258301e-08   1.0920742e-08   1.7410407e-09   1.0305979e-09
  4.8466667e+02   1.2241992e-08   1.0930159e-08   1.7359562e-09   1.0162322e-09
  4.8533333e+02   1.2216270e-08   1.0915607e-08   1.7320966e-09   1.0026676e-09
  4.8600000e+02   1.2222055e-08   1.0895820e-08   1.7288603e-09   9.8764630e-10
  4.8666667e+02   1.2228992e-08   1.0899843e-08   1.7238124e-09   9.7462155e-10
  4.8733333e+02   1.2235087e-08   1.0902935e-08   1.7224348e-09   9.6211636e-10
  4.8800000e+02   1.2244491e-08   1.0937751e-08   1.7211780e-09   9.4752202e-10
  4.8866667e+02   1.2263565e-08   1.0910840e-08   1.7183626e-09   9.3558522e-10
  4.8933333e+02   1.2311080e-08   1.0960158e-08   1.7188866e-09   9.2392236e-10
  4.9000000e+02   1.2333464e-08   1.0968844e-08   1.7177696e-09   9.1199102e-10
  4.9066667e+02   1.2367304e-08   1.1000769e-08   1.7174237e-09   8.9821945e-10
  4.9133333e+02   1.2420974e-08   1.1035312e-08   1.7229581e-09   8.8590147e-10
  4.9200000e+02   1.2481070e-08   1.1085755e-08   1.7246384e-09   8.7399915e-10
  4.9266667e+02   1.2538109e-08   1.1137545e-08   1.7266842e-09   8.6299537e-10
  4.9333333e+02   1.2649782e-08   1.1213395e-08   1.7344284e-09   8.5120607e-10
  4.9400000e+02   1.2721157e-08   1.1282539e-08   1.7408012e-09   8.3804041e-10
  4.9466667e+02   1.2831430e-08   1.1357483e-08   1.7494735e-09   8.2813694e-10
  4.9533333e+02   1.2935745e-08   1.1465508e-08   1.7539663e-09   8.1583099e-10
  4.9600000e+02   1.3061645e-08   1.1537621e-08   1.7637643e-09   8.0599207e-10
  4.9666667e+02   1.3174734e-08   1.1661132e-08   1.7756064e-09   7.9480325e-10
  4.9733333e+02   1.3345027e-08   1.1790246e-08   1.7904452e-09   7.8355139e-10
  4.9800000e+02   1.3505674e-08   1.1919609e-08   1.8043793e-09   7.7297204e-10
  4.9866667e+02   1.3664864e-08   1.2059478e-08   1.8185750e-09   7.6283988e-10
  4.9933333e+02   1.3872455e-08   1.2215963e-08   1.8352970e-09   7.5335001e-10
  5.0000000e+02   1.4054550e-08   1.2386717e-08   1.8499385e-09   7.4213210e-10
  5.0066667e+02   1.4248265e-08   1.2536810e-08   1.8703213e-09   7.3175528e-10
  5.0133333e+02   1.4498384e-08   1.2737150e-08   1.8898888e-09   7.2079819e-10
  5.0200000e+02   1.4763824e-08   1.2937814e-08   1.9129315e-09   7.1125833e-10
  5.0266667e+02   1.5035667e-08   1.3160542e-08   1.9344853e-09   7.0219748e-10
  5.0333333e+02   1.5263884e-08   1.3409061e-08   1.9550673e-09   6.9170312e-10
  5.0400000e+02   1.5611864e-08   1.3702297e-08   1.9878912e-09   6.8224079e-10
  5.0466667e+02   1.5891725e-08   1.3916282e-08   2.0092451e-09   6.7282585e-10
  5.0533333e+02   1.6262088e-08   1.4257773e-08   2.0509491e-09   6.6330094e-10
  5.0600000e+02   1.6643871e-08   1.4574494e-08   2.0783659e-09   6.5444831e-10
  5.0666667e+02   1.7057069e-08   1.4897852e-08   2.1156377e-09   6.4432752e-10
  5.0733333e+02   1.7493279e-08   1.5323227e-08   2.1614823e-09   6.3750336e-10
  5.0800000e+02   1.7773257e-08   1.5600472e-08   2.1870935e-09   6.2735726e-10
  5.0866667e+02   1.8135238e-08   1.5841894e-08   2.2110050e-09   6.1750149e-10
  5.0933333e+02   1.8428250e-08   1.6099684e-08   2.2377008e-09   6.0915733e-10
  5.1000000e+02   1.8553971e-08   1.6194775e-08   2.2419190e-09   6.0062525e-10
  5.1066667e+02   1.8718374e-08   1.6350547e-08   2.2536319e-09   5.9100251e-10
  5.1133333e+02   1.8843982e-08   1.6499299e-08   2.2651418e-09   5.8141465e-10
