     kz              E+_uu           E+_vv           E+_ww           E+_pp
  4.0333333e+02   1.8546607e-06   1.4102925e-06   3.2999598e-07   6.5765662e-07
  4.0400000e+02   1.8390514e-06   1.3947947e-06   3.2581655e-07   6.4780236e-07
  4.0466667e+02   1.8193044e-06   1.3801744e-06   3.2157190e-07   6.3865648e-07
  4.0533333e+02   1.7999269e-06   1.3638987e-06   3.1795544e-07   6.3059285e-07
  4.0600000e+02   1.7817124e-06   1.3489290e-06   3.1437265e-07   6.2137037e-07
  4.0666667e+02   1.7614267e-06   1.3363739e-06   3.1070147e-07   6.1332487e-07
  4.0733333e+02   1.7426747e-06   1.3227041e-06   3.0711730e-07   6.0529259e-07
  4.0800000e+02   1.7244733e-06   1.3097574e-06   3.0323696e-07   5.9704139e-07
  4.0866667e+02   1.7081234e-06   1.2913626e-06   2.9976955e-07   5.8978485e-07
  4.0933333e+02   1.6899332e-06   1.2770945e-06   2.9626380e-07   5.8219491e-07
  4.1000000e+02   1.6739670e-06   1.2651397e-06   2.9260365e-07   5.7397828e-07
  4.1066667e+02   1.6523025e-06   1.2532011e-06   2.8961269e-07   5.6668016e-07
  4.1133333e+02   1.6371192e-06   1.2408094e-06   2.8576532e-07   5.5812587e-07
  4.1200000e+02   1.6194683e-06   1.2270721e-06   2.8254625e-07   5.5079672e-07
  4.1266667e+02   1.6039941e-06   1.2147464e-06   2.7934614e-07   5.4486963e-07
  4.1333333e+02   1.5885951e-06   1.2011142e-06   2.7600680e-07   5.3619305e-07
  4.1400000e+02   1.5725026e-06   1.1875683e-06   2.7294859e-07   5.2986055e-07
  4.1466667e+02   1.5551601e-06   1.1765354e-06   2.7003028e-07   5.2213346e-07
  4.1533333e+02   1.5403819e-06   1.1636068e-06   2.6677167e-07   5.1552724e-07
  4.1600000e+02   1.5231845e-06   1.1521820e-06   2.6392792e-07   5.0819914e-07
  4.1666667e+02   1.5077443e-06   1.1396549e-06   2.6060903e-07   5.0234835e-07
  4.1733333e+02   1.4933170e-06   1.1274130e-06   2.5789692e-07   4.9563527e-07
  4.1800000e+02   1.4775078e-06   1.1179306e-06   2.5471846e-07   4.8814798e-07
  4.1866667e+02   1.4640564e-06   1.1055412e-06   2.5223054e-07   4.8135844e-07
  4.1933333e+02   1.4479844e-06   1.0942049e-06   2.4887995e-07   4.7629000e-07
  4.2000000e+02   1.4357675e-06   1.0816302e-06   2.4677965e-07   4.6995856e-07
  4.2066667e+02   1.4188545e-06   1.0699289e-06   2.4353844e-07   4.6363471e-07
  4.2133333e+02   1.4056603e-06   1.0601697e-06   2.4100807e-07   4.5824424e-07
  4.2200000e+02   1.3920664e-06   1.0496809e-06   2.3805917e-07   4.5149894e-07
  4.2266667e+02   1.3790073e-06   1.0406252e-06   2.3571702e-07   4.4623602e-07
  4.2333333e+02   1.3651391e-06   1.0313375e-06   2.3316254e-07   4.3996386e-07
  4.2400000e+02   1.3523631e-06   1.0196827e-06   2.3040256e-07   4.3334513e-07
  4.2466667e+02   1.3400113e-06   1.0092678e-06   2.2807155e-07   4.2864736e-07
  4.2533333e+02   1.3252188e-06   9.9967669e-07   2.2512401e-07   4.2267164e-07
  4.2600000e+02   1.3144892e-06   9.8970330e-07   2.2311141e-07   4.1709093e-07
  4.2666667e+02   1.3001222e-06   9.7953129e-07   2.2069360e-07   4.1203357e-07
  4.2733333e+02   1.2876301e-06   9.7123364e-07   2.1822370e-07   4.0674767e-07
  4.2800000e+02   1.2761796e-06   9.6033445e-07   2.1555864e-07   4.0152710e-07
  4.2866667e+02   1.2657524e-06   9.5134717e-07   2.1348681e-07   3.9582757e-07
  4.2933333e+02   1.2527999e-06   9.4287775e-07   2.1129071e-07   3.9105356e-07
  4.3000000e+02   1.2402129e-06   9.3472742e-07   2.0902806e-07   3.8563301e-07
  4.3066667e+02   1.2282974e-06   9.2478134e-07   2.0682348e-07   3.8030957e-07
  4.3133333e+02   1.2184734e-06   9.1665709e-07   2.0515284e-07   3.7622406e-07
  4.3200000e+02   1.2090213e-06   9.0918877e-07   2.0301661e-07   3.7146097e-07
  4.3266667e+02   1.1955629e-06   8.9985359e-07   2.0071474e-07   3.6698181e-07
  4.3333333e+02   1.1861902e-06   8.9099759e-07   1.9842420e-07   3.6165589e-07
  4.3400000e+02   1.1738891e-06   8.8361763e-07   1.9636295e-07   3.5742056e-07
  4.3466667e+02   1.1651041e-06   8.7387585e-07   1.9464431e-07   3.5236871e-07
  4.3533333e+02   1.1547259e-06   8.6798930e-07   1.9256915e-07   3.4833405e-07
  4.3600000e+02   1.1445657e-06   8.5918083e-07   1.9054752e-07   3.4339320e-07
  4.3666667e+02   1.1325565e-06   8.5042639e-07   1.8831953e-07   3.3939692e-07
  4.3733333e+02   1.1261720e-06   8.4391660e-07   1.8681802e-07   3.3499946e-07
  4.3800000e+02   1.1128511e-06   8.3607251e-07   1.8488484e-07   3.3053091e-07
  4.3866667e+02   1.1060290e-06   8.2916553e-07   1.8332779e-07   3.2635762e-07
  4.3933333e+02   1.0955367e-06   8.2134465e-07   1.8139438e-07   3.2258662e-07
  4.4000000e+02   1.0865946e-06   8.1401685e-07   1.7948519e-07   3.1853676e-07
  4.4066667e+02   1.0791639e-06   8.0770880e-07   1.7812495e-07   3.1419745e-07
  4.4133333e+02   1.0687895e-06   8.0134656e-07   1.7612626e-07   3.1016779e-07
  4.4200000e+02   1.0601115e-06   7.9342675e-07   1.7477530e-07   3.0607176e-07
  4.4266667e+02   1.0515519e-06   7.8749523e-07   1.7315799e-07   3.0238529e-07
  4.4333333e+02   1.0420497e-06   7.8167396e-07   1.7130389e-07   2.9881231e-07
  4.4400000e+02   1.0332682e-06   7.7475798e-07   1.6991145e-07   2.9474934e-07
  4.4466667e+02   1.0253079e-06   7.6851497e-07   1.6816066e-07   2.9131645e-07
  4.4533333e+02   1.0175711e-06   7.6234056e-07   1.6691471e-07   2.8730782e-07
  4.4600000e+02   1.0104436e-06   7.5640055e-07   1.6520402e-07   2.8399293e-07
  4.4666667e+02   1.0024542e-06   7.5080508e-07   1.6363557e-07   2.8056308e-07
  4.4733333e+02   9.9583617e-07   7.4495739e-07   1.6221401e-07   2.7680289e-07
  4.4800000e+02   9.8790184e-07   7.3949637e-07   1.6089183e-07   2.7359679e-07
  4.4866667e+02   9.8088222e-07   7.3363965e-07   1.5970050e-07   2.7019773e-07
  4.4933333e+02   9.7277337e-07   7.2751297e-07   1.5798768e-07   2.6670422e-07
  4.5000000e+02   9.6749180e-07   7.2297069e-07   1.5706272e-07   2.6329977e-07
  4.5066667e+02   9.5978707e-07   7.1875940e-07   1.5545783e-07   2.5988930e-07
  4.5133333e+02   9.5409395e-07   7.1237671e-07   1.5419745e-07   2.5626723e-07
  4.5200000e+02   9.4641644e-07   7.0738995e-07   1.5285008e-07   2.5385843e-07
  4.5266667e+02   9.3865868e-07   7.0277616e-07   1.5151598e-07   2.5047181e-07
  4.5333333e+02   9.3634045e-07   6.9730425e-07   1.5066499e-07   2.4717455e-07
  4.5400000e+02   9.2746410e-07   6.9304048e-07   1.4927591e-07   2.4430100e-07
  4.5466667e+02   9.2139715e-07   6.8840926e-07   1.4816271e-07   2.4121325e-07
  4.5533333e+02   9.1692083e-07   6.8370859e-07   1.4700765e-07   2.3789981e-07
  4.5600000e+02   9.1094930e-07   6.7967444e-07   1.4589358e-07   2.3526011e-07
  4.5666667e+02   9.0372221e-07   6.7556271e-07   1.4484927e-07   2.3221040e-07
  4.5733333e+02   9.0044645e-07   6.7106687e-07   1.4411273e-07   2.2935857e-07
  4.5800000e+02   8.9367498e-07   6.6836522e-07   1.4278862e-07   2.2650861e-07
  4.5866667e+02   8.8980909e-07   6.6338214e-07   1.4154244e-07   2.2382477e-07
  4.5933333e+02   8.8271031e-07   6.5920942e-07   1.4052952e-07   2.2120914e-07
  4.6000000e+02   8.7882428e-07   6.5567257e-07   1.3957256e-07   2.1850215e-07
  4.6066667e+02   8.7413455e-07   6.5244866e-07   1.3872018e-07   2.1565551e-07
  4.6133333e+02   8.6969608e-07   6.4983778e-07   1.3789131e-07   2.1304398e-07
  4.6200000e+02   8.6554684e-07   6.4567194e-07   1.3711136e-07   2.1037450e-07
  4.6266667e+02   8.6115301e-07   6.4315258e-07   1.3587809e-07   2.0796029e-07
  4.6333333e+02   8.5657478e-07   6.3864680e-07   1.3517121e-07   2.0521081e-07
  4.6400000e+02   8.5379958e-07   6.3699181e-07   1.3431204e-07   2.0288287e-07
  4.6466667e+02   8.5010085e-07   6.3287619e-07   1.3353340e-07   2.0061995e-07
  4.6533333e+02   8.4553578e-07   6.3008927e-07   1.3278384e-07   1.9776071e-07
  4.6600000e+02   8.4228773e-07   6.2734822e-07   1.3195373e-07   1.9543908e-07
  4.6666667e+02   8.3956822e-07   6.2490339e-07   1.3131150e-07   1.9330584e-07
  4.6733333e+02   8.3635520e-07   6.2287188e-07   1.3046488e-07   1.9083976e-07
  4.6800000e+02   8.3335918e-07   6.1990641e-07   1.2993259e-07   1.8826333e-07
  4.6866667e+02   8.2936576e-07   6.1803775e-07   1.2908111e-07   1.8620254e-07
  4.6933333e+02   8.2724423e-07   6.1629984e-07   1.2845110e-07   1.8383413e-07
  4.7000000e+02   8.2386956e-07   6.1427452e-07   1.2789096e-07   1.8163543e-07
  4.7066667e+02   8.2253520e-07   6.1289404e-07   1.2724073e-07   1.7966773e-07
  4.7133333e+02   8.2062058e-07   6.1077009e-07   1.2680186e-07   1.7724919e-07
  4.7200000e+02   8.1776277e-07   6.0962337e-07   1.2605311e-07   1.7515616e-07
  4.7266667e+02   8.1712716e-07   6.0723576e-07   1.2543470e-07   1.7332830e-07
  4.7333333e+02   8.1396376e-07   6.0578555e-07   1.2483839e-07   1.7117331e-07
  4.7400000e+02   8.1185933e-07   6.0506524e-07   1.2442542e-07   1.6884576e-07
  4.7466667e+02   8.1020290e-07   6.0360507e-07   1.2398128e-07   1.6654410e-07
  4.7533333e+02   8.0991891e-07   6.0279526e-07   1.2355609e-07   1.6504327e-07
  4.7600000e+02   8.0742093e-07   6.0143351e-07   1.2296927e-07   1.6282572e-07
  4.7666667e+02   8.0683876e-07   6.0064954e-07   1.2277350e-07   1.6111615e-07
  4.7733333e+02   8.0552971e-07   6.0001559e-07   1.2220640e-07   1.5905799e-07
  4.7800000e+02   8.0536773e-07   5.9977239e-07   1.2186672e-07   1.5721275e-07
  4.7866667e+02   8.0431527e-07   5.9945065e-07   1.2140814e-07   1.5496436e-07
  4.7933333e+02   8.0492668e-07   5.9777322e-07   1.2108213e-07   1.5343196e-07
  4.8000000e+02   8.0392331e-07   5.9759221e-07   1.2079037e-07   1.5141958e-07
  4.8066667e+02   8.0435207e-07   5.9798105e-07   1.2049880e-07   1.4992745e-07
  4.8133333e+02   8.0280699e-07   5.9887125e-07   1.2008084e-07   1.4782642e-07
  4.8200000e+02   8.0453907e-07   5.9814233e-07   1.1995305e-07   1.4611378e-07
  4.8266667e+02   8.0394134e-07   5.9824601e-07   1.1962274e-07   1.4424558e-07
  4.8333333e+02   8.0385323e-07   5.9964766e-07   1.1926387e-07   1.4252429e-07
  4.8400000e+02   8.0587754e-07   5.9902805e-07   1.1928092e-07   1.4068738e-07
  4.8466667e+02   8.0675361e-07   5.9928205e-07   1.1898730e-07   1.3932568e-07
  4.8533333e+02   8.0772348e-07   6.0164842e-07   1.1880943e-07   1.3747731e-07
  4.8600000e+02   8.1030186e-07   6.0135323e-07   1.1863309e-07   1.3586144e-07
  4.8666667e+02   8.1102716e-07   6.0261005e-07   1.1846468e-07   1.3423599e-07
  4.8733333e+02   8.1410056e-07   6.0397592e-07   1.1847747e-07   1.3256190e-07
  4.8800000e+02   8.1536469e-07   6.0556477e-07   1.1830502e-07   1.3122255e-07
  4.8866667e+02   8.1787985e-07   6.0739496e-07   1.1822328e-07   1.2954793e-07
  4.8933333e+02   8.1886582e-07   6.0818370e-07   1.1804004e-07   1.2798807e-07
  4.9000000e+02   8.2190351e-07   6.0993653e-07   1.1811550e-07   1.2642522e-07
  4.9066667e+02   8.2445847e-07   6.1218574e-07   1.1796997e-07   1.2508627e-07
  4.9133333e+02   8.2727743e-07   6.1387174e-07   1.1795724e-07   1.2346722e-07
  4.9200000e+02   8.2898927e-07   6.1561641e-07   1.1806092e-07   1.2199531e-07
  4.9266667e+02   8.3525820e-07   6.1769955e-07   1.1804135e-07   1.2056913e-07
  4.9333333e+02   8.3741900e-07   6.2113898e-07   1.1819292e-07   1.1912076e-07
  4.9400000e+02   8.4234988e-07   6.2403686e-07   1.1839338e-07   1.1776069e-07
  4.9466667e+02   8.4528127e-07   6.2673789e-07   1.1831997e-07   1.1634574e-07
  4.9533333e+02   8.4936995e-07   6.3081867e-07   1.1866231e-07   1.1485861e-07
  4.9600000e+02   8.5484077e-07   6.3234659e-07   1.1859946e-07   1.1356474e-07
  4.9666667e+02   8.6031627e-07   6.3668173e-07   1.1904457e-07   1.1215184e-07
  4.9733333e+02   8.6615541e-07   6.4126272e-07   1.1915088e-07   1.1087854e-07
  4.9800000e+02   8.7168267e-07   6.4377189e-07   1.1953609e-07   1.0952833e-07
  4.9866667e+02   8.7847795e-07   6.4837436e-07   1.1982646e-07   1.0836698e-07
  4.9933333e+02   8.8409286e-07   6.5324096e-07   1.2010290e-07   1.0696596e-07
  5.0000000e+02   8.8934916e-07   6.5707392e-07   1.2037501e-07   1.0552220e-07
  5.0066667e+02   8.9766726e-07   6.6161742e-07   1.2074044e-07   1.0453560e-07
  5.0133333e+02   9.0599466e-07   6.6680327e-07   1.2135120e-07   1.0315924e-07
  5.0200000e+02   9.1252411e-07   6.7134295e-07   1.2175495e-07   1.0188805e-07
  5.0266667e+02   9.2205870e-07   6.7828864e-07   1.2216321e-07   1.0053162e-07
  5.0333333e+02   9.2950755e-07   6.8397659e-07   1.2253496e-07   9.9541239e-08
  5.0400000e+02   9.3703980e-07   6.8847445e-07   1.2284080e-07   9.8143664e-08
  5.0466667e+02   9.4624337e-07   6.9442582e-07   1.2349736e-07   9.6877279e-08
  5.0533333e+02   9.5137938e-07   6.9976396e-07   1.2364335e-07   9.5771598e-08
  5.0600000e+02   9.5985653e-07   7.0355464e-07   1.2376749e-07   9.4551830e-08
  5.0666667e+02   9.6451342e-07   7.0702698e-07   1.2406220e-07   9.3400620e-08
  5.0733333e+02   9.7285827e-07   7.1289068e-07   1.2440320e-07   9.2260292e-08
  5.0800000e+02   9.7537960e-07   7.1450161e-07   1.2422718e-07   9.0841590e-08
  5.0866667e+02   9.7930459e-07   7.1497346e-07   1.2408313e-07   8.9837346e-08
  5.0933333e+02   9.7647472e-07   7.1361717e-07   1.2339101e-07   8.8773405e-08
  5.1000000e+02   9.7560317e-07   7.1100607e-07   1.2259997e-07   8.7587238e-08
  5.1066667e+02   9.7189957e-07   7.0865265e-07   1.2193790e-07   8.6422360e-08
  5.1133333e+02   9.7332535e-07   7.0882940e-07   1.2144875e-07   8.5282273e-08
