     kx              E+_uu           E+_vv           E+_ww           E+_pp
  1.5125000e+02   2.7212039e-05   5.6317520e-05   6.0163817e-05   1.4114999e-04
  1.5150000e+02   2.7016332e-05   5.6078963e-05   5.9663729e-05   1.4069683e-04
  1.5175000e+02   2.6900646e-05   5.5642745e-05   5.9191235e-05   1.3959084e-04
  1.5200000e+02   2.6725382e-05   5.5039972e-05   5.8696604e-05   1.3815918e-04
  1.5225000e+02   2.6460146e-05   5.4840649e-05   5.8493419e-05   1.3723333e-04
  1.5250000e+02   2.6325719e-05   5.4535830e-05   5.8071728e-05   1.3641897e-04
  1.5275000e+02   2.6157147e-05   5.4088574e-05   5.7724725e-05   1.3517521e-04
  1.5300000e+02   2.5890949e-05   5.3617929e-05   5.7171485e-05   1.3395696e-04
  1.5325000e+02   2.5773114e-05   5.3606399e-05   5.7109052e-05   1.3294154e-04
  1.5350000e+02   2.5617310e-05   5.3044537e-05   5.6623026e-05   1.3151289e-04
  1.5375000e+02   2.5541926e-05   5.2837736e-05   5.6315714e-05   1.3003398e-04
  1.5400000e+02   2.5179906e-05   5.2517149e-05   5.5988131e-05   1.3020116e-04
  1.5425000e+02   2.5079316e-05   5.2161998e-05   5.5456584e-05   1.2910338e-04
  1.5450000e+02   2.4890644e-05   5.1798924e-05   5.5037284e-05   1.2817213e-04
  1.5475000e+02   2.4739638e-05   5.1438568e-05   5.4854653e-05   1.2633791e-04
  1.5500000e+02   2.4589035e-05   5.1049209e-05   5.4422286e-05   1.2577534e-04
  1.5525000e+02   2.4333989e-05   5.0733664e-05   5.4036024e-05   1.2507546e-04
  1.5550000e+02   2.4239649e-05   5.0585266e-05   5.3645069e-05   1.2332781e-04
  1.5575000e+02   2.3999984e-05   5.0188938e-05   5.3311149e-05   1.2277359e-04
  1.5600000e+02   2.3863750e-05   4.9524051e-05   5.2777267e-05   1.2149328e-04
  1.5625000e+02   2.3772414e-05   4.9364513e-05   5.2627228e-05   1.2046044e-04
  1.5650000e+02   2.3560076e-05   4.9200516e-05   5.2385641e-05   1.1963199e-04
  1.5675000e+02   2.3434468e-05   4.8792737e-05   5.1916465e-05   1.1850574e-04
  1.5700000e+02   2.3264941e-05   4.8520859e-05   5.1520748e-05   1.1833624e-04
  1.5725000e+02   2.3116208e-05   4.8247487e-05   5.1172347e-05   1.1723015e-04
  1.5750000e+02   2.2961586e-05   4.8105691e-05   5.0853175e-05   1.1564234e-04
  1.5775000e+02   2.2843446e-05   4.7792968e-05   5.0641888e-05   1.1568417e-04
  1.5800000e+02   2.2585820e-05   4.7280345e-05   5.0185504e-05   1.1394748e-04
  1.5825000e+02   2.2524843e-05   4.7076027e-05   4.9796947e-05   1.1319679e-04
  1.5850000e+02   2.2301813e-05   4.6562582e-05   4.9648155e-05   1.1245322e-04
  1.5875000e+02   2.2215501e-05   4.6552929e-05   4.9288307e-05   1.1139502e-04
  1.5900000e+02   2.1991345e-05   4.6154643e-05   4.8850138e-05   1.1097423e-04
  1.5925000e+02   2.1925841e-05   4.5931360e-05   4.8896910e-05   1.0974612e-04
  1.5950000e+02   2.1723304e-05   4.5470670e-05   4.8588824e-05   1.0889583e-04
  1.5975000e+02   2.1602458e-05   4.5245733e-05   4.8021507e-05   1.0827394e-04
  1.6000000e+02   2.1418049e-05   4.4890036e-05   4.7922691e-05   1.0757437e-04
  1.6025000e+02   2.1324919e-05   4.4739266e-05   4.7437717e-05   1.0647027e-04
  1.6050000e+02   2.1111932e-05   4.4470071e-05   4.7171332e-05   1.0525418e-04
  1.6075000e+02   2.1004344e-05   4.4053258e-05   4.6754640e-05   1.0441020e-04
  1.6100000e+02   2.0885593e-05   4.3794280e-05   4.6618108e-05   1.0377416e-04
  1.6125000e+02   2.0731999e-05   4.3573007e-05   4.6469769e-05   1.0327074e-04
  1.6150000e+02   2.0527299e-05   4.3249666e-05   4.6000080e-05   1.0220594e-04
  1.6175000e+02   2.0471826e-05   4.3062984e-05   4.5907681e-05   1.0146249e-04
  1.6200000e+02   2.0356680e-05   4.2750933e-05   4.5512711e-05   1.0060279e-04
  1.6225000e+02   2.0224586e-05   4.2555031e-05   4.5198638e-05   1.0013954e-04
  1.6250000e+02   2.0057092e-05   4.2249432e-05   4.4813691e-05   9.9191668e-05
  1.6275000e+02   1.9945479e-05   4.1808408e-05   4.4494994e-05   9.8685756e-05
  1.6300000e+02   1.9800517e-05   4.1833367e-05   4.4124489e-05   9.7721643e-05
  1.6325000e+02   1.9675383e-05   4.1589022e-05   4.3947618e-05   9.7061985e-05
  1.6350000e+02   1.9545714e-05   4.1290708e-05   4.3769684e-05   9.6060335e-05
  1.6375000e+02   1.9397294e-05   4.0997864e-05   4.3574277e-05   9.5550987e-05
  1.6400000e+02   1.9277378e-05   4.0768927e-05   4.3258669e-05   9.4465910e-05
  1.6425000e+02   1.9101657e-05   4.0524904e-05   4.2948798e-05   9.4159700e-05
  1.6450000e+02   1.9040251e-05   4.0386329e-05   4.2707699e-05   9.3284458e-05
  1.6475000e+02   1.8924481e-05   4.0027470e-05   4.2471102e-05   9.2625764e-05
  1.6500000e+02   1.8726496e-05   3.9734071e-05   4.2071766e-05   9.1312786e-05
  1.6525000e+02   1.8696042e-05   3.9380700e-05   4.1998159e-05   9.1264194e-05
  1.6550000e+02   1.8463969e-05   3.9280447e-05   4.1507940e-05   9.0156125e-05
  1.6575000e+02   1.8421646e-05   3.9300205e-05   4.1310275e-05   8.9432835e-05
  1.6600000e+02   1.8354557e-05   3.8742512e-05   4.1324620e-05   8.8776117e-05
  1.6625000e+02   1.8206898e-05   3.8509595e-05   4.0954613e-05   8.8347450e-05
  1.6650000e+02   1.8047840e-05   3.8267006e-05   4.0649578e-05   8.7687868e-05
  1.6675000e+02   1.8018314e-05   3.8203262e-05   4.0256183e-05   8.6942035e-05
  1.6700000e+02   1.7848283e-05   3.7867720e-05   4.0247506e-05   8.6202452e-05
  1.6725000e+02   1.7716221e-05   3.7620839e-05   3.9967370e-05   8.5907869e-05
  1.6750000e+02   1.7567756e-05   3.7475767e-05   3.9487811e-05   8.4817167e-05
  1.6775000e+02   1.7466050e-05   3.7167086e-05   3.9301058e-05   8.4043674e-05
  1.6800000e+02   1.7378848e-05   3.7023858e-05   3.9326749e-05   8.3911255e-05
  1.6825000e+02   1.7225009e-05   3.6685438e-05   3.8929511e-05   8.3431445e-05
  1.6850000e+02   1.7154896e-05   3.6328886e-05   3.8749628e-05   8.2127998e-05
  1.6875000e+02   1.7050001e-05   3.6317429e-05   3.8446830e-05   8.1737381e-05
  1.6900000e+02   1.6909485e-05   3.6047299e-05   3.8246346e-05   8.0679630e-05
  1.6925000e+02   1.6885431e-05   3.5809137e-05   3.8146415e-05   8.0250229e-05
  1.6950000e+02   1.6730005e-05   3.5603208e-05   3.7709243e-05   7.9718574e-05
  1.6975000e+02   1.6644395e-05   3.5407489e-05   3.7348507e-05   7.9200629e-05
  1.7000000e+02   1.6462354e-05   3.5338439e-05   3.7401025e-05   7.8360495e-05
  1.7025000e+02   1.6436632e-05   3.4909604e-05   3.7098037e-05   7.8000006e-05
  1.7050000e+02   1.6326821e-05   3.4857305e-05   3.6887714e-05   7.7434670e-05
  1.7075000e+02   1.6225907e-05   3.4581019e-05   3.6674501e-05   7.6684495e-05
  1.7100000e+02   1.6151565e-05   3.4416726e-05   3.6502335e-05   7.6211980e-05
  1.7125000e+02   1.6006614e-05   3.4024245e-05   3.6196440e-05   7.5542692e-05
  1.7150000e+02   1.5944219e-05   3.3897643e-05   3.6069697e-05   7.4806690e-05
  1.7175000e+02   1.5797795e-05   3.3810469e-05   3.5742189e-05   7.4371326e-05
  1.7200000e+02   1.5666204e-05   3.3600208e-05   3.5425753e-05   7.3676602e-05
  1.7225000e+02   1.5587094e-05   3.3472439e-05   3.5410956e-05   7.3439020e-05
  1.7250000e+02   1.5522618e-05   3.3213556e-05   3.4970908e-05   7.2410422e-05
  1.7275000e+02   1.5439197e-05   3.3006028e-05   3.4910186e-05   7.2303501e-05
  1.7300000e+02   1.5291772e-05   3.2841496e-05   3.4832491e-05   7.1624397e-05
  1.7325000e+02   1.5212613e-05   3.2616283e-05   3.4455284e-05   7.1156420e-05
  1.7350000e+02   1.5083256e-05   3.2435593e-05   3.4286055e-05   7.0511040e-05
  1.7375000e+02   1.5041814e-05   3.2279964e-05   3.4065710e-05   7.0299726e-05
  1.7400000e+02   1.4970370e-05   3.1976590e-05   3.3822834e-05   6.9324699e-05
  1.7425000e+02   1.4855565e-05   3.1918116e-05   3.3664114e-05   6.9230102e-05
  1.7450000e+02   1.4761727e-05   3.1505646e-05   3.3636199e-05   6.8272332e-05
  1.7475000e+02   1.4661281e-05   3.1523795e-05   3.3296624e-05   6.8133266e-05
  1.7500000e+02   1.4621729e-05   3.1353669e-05   3.3142382e-05   6.7447576e-05
  1.7525000e+02   1.4495029e-05   3.1056708e-05   3.2903758e-05   6.6814612e-05
  1.7550000e+02   1.4346705e-05   3.0943977e-05   3.2592203e-05   6.6434953e-05
  1.7575000e+02   1.4341065e-05   3.0743069e-05   3.2634342e-05   6.5874748e-05
  1.7600000e+02   1.4230023e-05   3.0665480e-05   3.2345076e-05   6.5480456e-05
  1.7625000e+02   1.4112139e-05   3.0429178e-05   3.2114976e-05   6.4946467e-05
  1.7650000e+02   1.4071936e-05   3.0262146e-05   3.2000833e-05   6.4409235e-05
  1.7675000e+02   1.3968739e-05   3.0020481e-05   3.1747653e-05   6.3793973e-05
  1.7700000e+02   1.3875749e-05   2.9933372e-05   3.1627158e-05   6.3470391e-05
  1.7725000e+02   1.3772757e-05   2.9715732e-05   3.1348452e-05   6.2879592e-05
  1.7750000e+02   1.3718278e-05   2.9484078e-05   3.1288810e-05   6.2485413e-05
  1.7775000e+02   1.3645250e-05   2.9357293e-05   3.1156790e-05   6.1868091e-05
  1.7800000e+02   1.3571183e-05   2.9147545e-05   3.0916780e-05   6.1319923e-05
  1.7825000e+02   1.3461178e-05   2.9103099e-05   3.0628675e-05   6.1122802e-05
  1.7850000e+02   1.3376543e-05   2.8864990e-05   3.0419717e-05   6.0620868e-05
  1.7875000e+02   1.3321665e-05   2.8668714e-05   3.0394284e-05   6.0107721e-05
  1.7900000e+02   1.3231994e-05   2.8604121e-05   3.0315818e-05   5.9493065e-05
  1.7925000e+02   1.3128729e-05   2.8358306e-05   3.0024972e-05   5.9082662e-05
  1.7950000e+02   1.3085285e-05   2.8211158e-05   2.9868782e-05   5.8453701e-05
  1.7975000e+02   1.2954083e-05   2.8091836e-05   2.9628345e-05   5.8644541e-05
  1.8000000e+02   1.2936624e-05   2.7947147e-05   2.9564728e-05   5.7906279e-05
  1.8025000e+02   1.2840793e-05   2.7741584e-05   2.9250977e-05   5.7553970e-05
  1.8050000e+02   1.2785594e-05   2.7577381e-05   2.9094547e-05   5.7108542e-05
  1.8075000e+02   1.2661117e-05   2.7508408e-05   2.8944847e-05   5.6505803e-05
  1.8100000e+02   1.2644432e-05   2.7387494e-05   2.8897966e-05   5.6286998e-05
  1.8125000e+02   1.2541086e-05   2.7074996e-05   2.8713366e-05   5.5712137e-05
  1.8150000e+02   1.2476455e-05   2.6972801e-05   2.8538536e-05   5.5452569e-05
  1.8175000e+02   1.2389270e-05   2.6806228e-05   2.8392867e-05   5.5104005e-05
  1.8200000e+02   1.2318397e-05   2.6642928e-05   2.8203489e-05   5.4497330e-05
  1.8225000e+02   1.2257340e-05   2.6509540e-05   2.8135260e-05   5.4129069e-05
  1.8250000e+02   1.2168939e-05   2.6418007e-05   2.7934792e-05   5.3685537e-05
  1.8275000e+02   1.2107036e-05   2.6205442e-05   2.7711812e-05   5.3380121e-05
  1.8300000e+02   1.2014519e-05   2.6056443e-05   2.7583624e-05   5.3140625e-05
  1.8325000e+02   1.1943347e-05   2.5968570e-05   2.7448337e-05   5.2606985e-05
  1.8350000e+02   1.1920887e-05   2.5871729e-05   2.7308424e-05   5.2118935e-05
  1.8375000e+02   1.1822486e-05   2.5571623e-05   2.7093976e-05   5.1643017e-05
  1.8400000e+02   1.1768767e-05   2.5557215e-05   2.6998057e-05   5.1257150e-05
  1.8425000e+02   1.1689130e-05   2.5320155e-05   2.6849093e-05   5.0895547e-05
  1.8450000e+02   1.1635973e-05   2.5290396e-05   2.6703068e-05   5.0753691e-05
  1.8475000e+02   1.1566409e-05   2.5203048e-05   2.6533932e-05   5.0236540e-05
  1.8500000e+02   1.1492842e-05   2.4955176e-05   2.6439867e-05   4.9801023e-05
  1.8525000e+02   1.1447249e-05   2.4776328e-05   2.6268821e-05   4.9577260e-05
  1.8550000e+02   1.1364234e-05   2.4654123e-05   2.6139322e-05   4.9071538e-05
  1.8575000e+02   1.1258777e-05   2.4576760e-05   2.6046844e-05   4.8603783e-05
  1.8600000e+02   1.1263785e-05   2.4370476e-05   2.5917908e-05   4.8227544e-05
  1.8625000e+02   1.1200189e-05   2.4255126e-05   2.5688968e-05   4.7957758e-05
  1.8650000e+02   1.1102723e-05   2.4221818e-05   2.5554845e-05   4.7609987e-05
  1.8675000e+02   1.1015142e-05   2.4054920e-05   2.5341874e-05   4.7367988e-05
  1.8700000e+02   1.0995246e-05   2.3965675e-05   2.5353002e-05   4.7080850e-05
  1.8725000e+02   1.0908965e-05   2.3891750e-05   2.5202842e-05   4.6721643e-05
  1.8750000e+02   1.0828157e-05   2.3667167e-05   2.5007032e-05   4.6017260e-05
  1.8775000e+02   1.0783489e-05   2.3563217e-05   2.4816972e-05   4.5800827e-05
  1.8800000e+02   1.0713870e-05   2.3448537e-05   2.4774444e-05   4.5622950e-05
  1.8825000e+02   1.0683197e-05   2.3320708e-05   2.4591014e-05   4.5223321e-05
  1.8850000e+02   1.0635794e-05   2.3144495e-05   2.4565381e-05   4.4662475e-05
  1.8875000e+02   1.0547347e-05   2.3057095e-05   2.4351832e-05   4.4661122e-05
  1.8900000e+02   1.0513490e-05   2.2898327e-05   2.4212193e-05   4.4016613e-05
  1.8925000e+02   1.0458691e-05   2.2807729e-05   2.4086606e-05   4.3951308e-05
  1.8950000e+02   1.0375571e-05   2.2693361e-05   2.3951511e-05   4.3668496e-05
  1.8975000e+02   1.0328779e-05   2.2551582e-05   2.3808460e-05   4.3135237e-05
  1.9000000e+02   1.0280765e-05   2.2502266e-05   2.3790890e-05   4.2930894e-05
  1.9025000e+02   1.0231221e-05   2.2349633e-05   2.3639282e-05   4.2648781e-05
  1.9050000e+02   1.0139047e-05   2.2279052e-05   2.3537874e-05   4.2205412e-05
  1.9075000e+02   1.0085751e-05   2.2055247e-05   2.3329379e-05   4.2217178e-05
  1.9100000e+02   1.0058871e-05   2.1955622e-05   2.3198431e-05   4.1776456e-05
  1.9125000e+02   9.9977124e-06   2.1811988e-05   2.3053490e-05   4.1392452e-05
  1.9150000e+02   9.9660841e-06   2.1764049e-05   2.2971157e-05   4.1107780e-05
  1.9175000e+02   9.8780314e-06   2.1592647e-05   2.2896373e-05   4.0660843e-05
  1.9200000e+02   9.8259105e-06   2.1537623e-05   2.2697145e-05   4.0543052e-05
  1.9225000e+02   9.8224050e-06   2.1430512e-05   2.2638993e-05   4.0220059e-05
  1.9250000e+02   9.7319486e-06   2.1304598e-05   2.2593116e-05   3.9883211e-05
  1.9275000e+02   9.6939020e-06   2.1210092e-05   2.2445525e-05   3.9516672e-05
  1.9300000e+02   9.6173162e-06   2.1122551e-05   2.2390477e-05   3.9217785e-05
  1.9325000e+02   9.5941075e-06   2.1009036e-05   2.2268638e-05   3.9056659e-05
  1.9350000e+02   9.5358250e-06   2.0960563e-05   2.2130220e-05   3.8861120e-05
  1.9375000e+02   9.4880588e-06   2.0762978e-05   2.1988735e-05   3.8417099e-05
  1.9400000e+02   9.4397690e-06   2.0709873e-05   2.1811776e-05   3.8267070e-05
  1.9425000e+02   9.3879820e-06   2.0599020e-05   2.1753106e-05   3.7980543e-05
  1.9450000e+02   9.3358458e-06   2.0511609e-05   2.1657208e-05   3.7557276e-05
  1.9475000e+02   9.2683062e-06   2.0459148e-05   2.1621281e-05   3.7312707e-05
  1.9500000e+02   9.2238762e-06   2.0259350e-05   2.1443561e-05   3.7088468e-05
  1.9525000e+02   9.1779960e-06   2.0182350e-05   2.1363338e-05   3.6815258e-05
  1.9550000e+02   9.1419395e-06   2.0101693e-05   2.1130716e-05   3.6581566e-05
  1.9575000e+02   9.0830810e-06   2.0063118e-05   2.1075319e-05   3.6246270e-05
  1.9600000e+02   9.0412411e-06   1.9918764e-05   2.1064292e-05   3.6132205e-05
  1.9625000e+02   8.9903072e-06   1.9772630e-05   2.0909269e-05   3.5762062e-05
  1.9650000e+02   8.9458621e-06   1.9686444e-05   2.0860167e-05   3.5551180e-05
  1.9675000e+02   8.9005519e-06   1.9637311e-05   2.0738555e-05   3.5217815e-05
  1.9700000e+02   8.8606858e-06   1.9549548e-05   2.0613967e-05   3.5039193e-05
  1.9725000e+02   8.7934386e-06   1.9487008e-05   2.0508796e-05   3.4544335e-05
  1.9750000e+02   8.7741465e-06   1.9329649e-05   2.0364795e-05   3.4440365e-05
  1.9775000e+02   8.6954924e-06   1.9248626e-05   2.0307794e-05   3.4131106e-05
  1.9800000e+02   8.6774813e-06   1.9164707e-05   2.0259112e-05   3.3924363e-05
  1.9825000e+02   8.6101669e-06   1.9062869e-05   2.0133464e-05   3.3686455e-05
  1.9850000e+02   8.5857984e-06   1.8930530e-05   1.9992465e-05   3.3471358e-05
  1.9875000e+02   8.5593646e-06   1.8940594e-05   1.9876055e-05   3.3262144e-05
  1.9900000e+02   8.5065963e-06   1.8780789e-05   1.9806106e-05   3.3005074e-05
  1.9925000e+02   8.4510905e-06   1.8695937e-05   1.9730245e-05   3.2800496e-05
  1.9950000e+02   8.4074598e-06   1.8610286e-05   1.9640195e-05   3.2518233e-05
  1.9975000e+02   8.3605049e-06   1.8521117e-05   1.9479494e-05   3.2297339e-05
  2.0000000e+02   8.3263036e-06   1.8398309e-05   1.9448359e-05   3.2063205e-05
  2.0025000e+02   8.2874195e-06   1.8330266e-05   1.9307371e-05   3.1893155e-05
  2.0050000e+02   8.2412257e-06   1.8270885e-05   1.9253857e-05   3.1534268e-05
  2.0075000e+02   8.2051748e-06   1.8244663e-05   1.9173723e-05   3.1369232e-05
  2.0100000e+02   8.1474144e-06   1.8069374e-05   1.8978800e-05   3.1135715e-05
  2.0125000e+02   8.1321741e-06   1.8025357e-05   1.9014521e-05   3.0850161e-05
  2.0150000e+02   8.0975720e-06   1.7881339e-05   1.8928265e-05   3.0747036e-05
  2.0175000e+02   8.0444321e-06   1.7815349e-05   1.8869803e-05   3.0479949e-05
  2.0200000e+02   7.9841795e-06   1.7751099e-05   1.8700609e-05   3.0172734e-05
  2.0225000e+02   7.9628157e-06   1.7704102e-05   1.8654068e-05   3.0063230e-05
  2.0250000e+02   7.9190623e-06   1.7569503e-05   1.8528125e-05   2.9798843e-05
  2.0275000e+02   7.9061658e-06   1.7592109e-05   1.8484205e-05   2.9663365e-05
  2.0300000e+02   7.8467480e-06   1.7496649e-05   1.8354948e-05   2.9412702e-05
  2.0325000e+02   7.8258344e-06   1.7366159e-05   1.8370524e-05   2.9251898e-05
  2.0350000e+02   7.7826171e-06   1.7254914e-05   1.8243436e-05   2.8974740e-05
  2.0375000e+02   7.7521274e-06   1.7210326e-05   1.8158913e-05   2.8801997e-05
  2.0400000e+02   7.6967370e-06   1.7147741e-05   1.8089967e-05   2.8566388e-05
  2.0425000e+02   7.6714020e-06   1.7036108e-05   1.7989029e-05   2.8333894e-05
  2.0450000e+02   7.6721724e-06   1.6941231e-05   1.7975488e-05   2.8231347e-05
  2.0475000e+02   7.6020789e-06   1.6886831e-05   1.7812847e-05   2.7889562e-05
  2.0500000e+02   7.5700928e-06   1.6826216e-05   1.7676222e-05   2.7769755e-05
  2.0525000e+02   7.5307056e-06   1.6769782e-05   1.7663430e-05   2.7496675e-05
  2.0550000e+02   7.4996444e-06   1.6673748e-05   1.7572302e-05   2.7366985e-05
  2.0575000e+02   7.4939452e-06   1.6626557e-05   1.7497888e-05   2.7172303e-05
  2.0600000e+02   7.4245824e-06   1.6537043e-05   1.7368178e-05   2.6890455e-05
  2.0625000e+02   7.3861344e-06   1.6419010e-05   1.7373193e-05   2.6730431e-05
  2.0650000e+02   7.3690226e-06   1.6385626e-05   1.7311931e-05   2.6614838e-05
  2.0675000e+02   7.3412075e-06   1.6341519e-05   1.7248863e-05   2.6400825e-05
  2.0700000e+02   7.2947365e-06   1.6232222e-05   1.7186767e-05   2.6193994e-05
  2.0725000e+02   7.2759884e-06   1.6201928e-05   1.7094200e-05   2.6006217e-05
  2.0750000e+02   7.2393021e-06   1.6079886e-05   1.7013426e-05   2.5790005e-05
  2.0775000e+02   7.2035321e-06   1.6064468e-05   1.6930000e-05   2.5532727e-05
  2.0800000e+02   7.1795135e-06   1.5994248e-05   1.6895214e-05   2.5586071e-05
  2.0825000e+02   7.1296312e-06   1.5911928e-05   1.6801246e-05   2.5218492e-05
  2.0850000e+02   7.0896980e-06   1.5832347e-05   1.6703147e-05   2.5111828e-05
  2.0875000e+02   7.0835847e-06   1.5757351e-05   1.6672123e-05   2.4866055e-05
  2.0900000e+02   7.0439011e-06   1.5736808e-05   1.6626488e-05   2.4765589e-05
  2.0925000e+02   7.0260751e-06   1.5666741e-05   1.6559540e-05   2.4556215e-05
  2.0950000e+02   6.9796260e-06   1.5587509e-05   1.6398899e-05   2.4403474e-05
  2.0975000e+02   6.9472171e-06   1.5487851e-05   1.6416759e-05   2.4141222e-05
  2.1000000e+02   6.9232387e-06   1.5470221e-05   1.6280422e-05   2.4007457e-05
  2.1025000e+02   6.8912522e-06   1.5409168e-05   1.6227447e-05   2.3800507e-05
  2.1050000e+02   6.8483492e-06   1.5337364e-05   1.6148515e-05   2.3682183e-05
  2.1075000e+02   6.8275220e-06   1.5296570e-05   1.6158765e-05   2.3525651e-05
  2.1100000e+02   6.8032688e-06   1.5242523e-05   1.6039766e-05   2.3431244e-05
  2.1125000e+02   6.7689347e-06   1.5162068e-05   1.5955090e-05   2.3199113e-05
  2.1150000e+02   6.7519495e-06   1.5079690e-05   1.5915125e-05   2.3015769e-05
  2.1175000e+02   6.7184841e-06   1.5065061e-05   1.5820666e-05   2.2816342e-05
  2.1200000e+02   6.6933351e-06   1.4923191e-05   1.5779375e-05   2.2688550e-05
  2.1225000e+02   6.6589979e-06   1.4904947e-05   1.5689939e-05   2.2558035e-05
  2.1250000e+02   6.6368049e-06   1.4906942e-05   1.5633446e-05   2.2292722e-05
  2.1275000e+02   6.6113817e-06   1.4786094e-05   1.5587341e-05   2.2182968e-05
  2.1300000e+02   6.5872162e-06   1.4740292e-05   1.5572782e-05   2.2050871e-05
  2.1325000e+02   6.5506288e-06   1.4674140e-05   1.5495297e-05   2.1863482e-05
  2.1350000e+02   6.5088933e-06   1.4669527e-05   1.5386238e-05   2.1749255e-05
  2.1375000e+02   6.4953409e-06   1.4592026e-05   1.5311395e-05   2.1566043e-05
  2.1400000e+02   6.4739636e-06   1.4528655e-05   1.5308924e-05   2.1340312e-05
  2.1425000e+02   6.4449692e-06   1.4458371e-05   1.5245223e-05   2.1229739e-05
  2.1450000e+02   6.4111798e-06   1.4414924e-05   1.5138030e-05   2.1107997e-05
  2.1475000e+02   6.4029036e-06   1.4395689e-05   1.5116216e-05   2.0993041e-05
  2.1500000e+02   6.3789057e-06   1.4356318e-05   1.5060736e-05   2.0827550e-05
  2.1525000e+02   6.3390346e-06   1.4271307e-05   1.5013488e-05   2.0680433e-05
  2.1550000e+02   6.3260758e-06   1.4191989e-05   1.4936314e-05   2.0499116e-05
  2.1575000e+02   6.2938505e-06   1.4143240e-05   1.4908350e-05   2.0397459e-05
  2.1600000e+02   6.2711976e-06   1.4100289e-05   1.4813772e-05   2.0266665e-05
  2.1625000e+02   6.2448969e-06   1.4008741e-05   1.4787557e-05   2.0095662e-05
  2.1650000e+02   6.2275512e-06   1.3991602e-05   1.4737173e-05   1.9953282e-05
  2.1675000e+02   6.1926338e-06   1.3939480e-05   1.4714272e-05   1.9787796e-05
  2.1700000e+02   6.1547019e-06   1.3910804e-05   1.4577882e-05   1.9669305e-05
  2.1725000e+02   6.1477439e-06   1.3843613e-05   1.4596550e-05   1.9499046e-05
  2.1750000e+02   6.1309342e-06   1.3812572e-05   1.4580565e-05   1.9319122e-05
  2.1775000e+02   6.1177860e-06   1.3768909e-05   1.4492654e-05   1.9236498e-05
  2.1800000e+02   6.0851876e-06   1.3703021e-05   1.4419199e-05   1.9101131e-05
  2.1825000e+02   6.0591370e-06   1.3660836e-05   1.4363147e-05   1.8991672e-05
  2.1850000e+02   6.0502168e-06   1.3624437e-05   1.4341661e-05   1.8831492e-05
  2.1875000e+02   6.0287756e-06   1.3563095e-05   1.4314691e-05   1.8746200e-05
  2.1900000e+02   6.0036129e-06   1.3533960e-05   1.4224281e-05   1.8642765e-05
  2.1925000e+02   5.9685279e-06   1.3460670e-05   1.4230830e-05   1.8431581e-05
  2.1950000e+02   5.9463516e-06   1.3413092e-05   1.4137669e-05   1.8232738e-05
  2.1975000e+02   5.9252498e-06   1.3419045e-05   1.4064412e-05   1.8238265e-05
  2.2000000e+02   5.9007284e-06   1.3343305e-05   1.4013591e-05   1.8060281e-05
  2.2025000e+02   5.8818415e-06   1.3276632e-05   1.3988140e-05   1.7925115e-05
  2.2050000e+02   5.8711000e-06   1.3259251e-05   1.3963519e-05   1.7832174e-05
  2.2075000e+02   5.8585073e-06   1.3222894e-05   1.3896237e-05   1.7685871e-05
  2.2100000e+02   5.8259825e-06   1.3148566e-05   1.3871693e-05   1.7546902e-05
  2.2125000e+02   5.8124121e-06   1.3122980e-05   1.3772558e-05   1.7423424e-05
  2.2150000e+02   5.8018760e-06   1.3114374e-05   1.3796694e-05   1.7306497e-05
  2.2175000e+02   5.7724398e-06   1.3025812e-05   1.3760925e-05   1.7174480e-05
  2.2200000e+02   5.7548348e-06   1.2985067e-05   1.3707461e-05   1.7096676e-05
  2.2225000e+02   5.7482232e-06   1.2946600e-05   1.3644230e-05   1.6918899e-05
  2.2250000e+02   5.7241898e-06   1.2933179e-05   1.3657790e-05   1.6813624e-05
  2.2275000e+02   5.6993229e-06   1.2933313e-05   1.3535763e-05   1.6690055e-05
  2.2300000e+02   5.6887771e-06   1.2829604e-05   1.3485401e-05   1.6620430e-05
  2.2325000e+02   5.6677170e-06   1.2837865e-05   1.3472566e-05   1.6465446e-05
  2.2350000e+02   5.6374757e-06   1.2793144e-05   1.3401756e-05   1.6334649e-05
  2.2375000e+02   5.6263325e-06   1.2717827e-05   1.3393522e-05   1.6197007e-05
  2.2400000e+02   5.6144820e-06   1.2684318e-05   1.3360194e-05   1.6077344e-05
  2.2425000e+02   5.5962560e-06   1.2678653e-05   1.3340132e-05   1.6003030e-05
  2.2450000e+02   5.5677791e-06   1.2620583e-05   1.3275597e-05   1.5897628e-05
  2.2475000e+02   5.5566661e-06   1.2601000e-05   1.3230300e-05   1.5778610e-05
  2.2500000e+02   5.5296550e-06   1.2557412e-05   1.3195086e-05   1.5602049e-05
  2.2525000e+02   5.5204189e-06   1.2534631e-05   1.3165091e-05   1.5546001e-05
  2.2550000e+02   5.5135546e-06   1.2469081e-05   1.3117242e-05   1.5456413e-05
  2.2575000e+02   5.4815544e-06   1.2463065e-05   1.3115952e-05   1.5322355e-05
  2.2600000e+02   5.4626892e-06   1.2389960e-05   1.3076653e-05   1.5184537e-05
  2.2625000e+02   5.4479551e-06   1.2385724e-05   1.3043503e-05   1.5117492e-05
  2.2650000e+02   5.4446514e-06   1.2380585e-05   1.3006152e-05   1.4998451e-05
  2.2675000e+02   5.4261447e-06   1.2329725e-05   1.2950453e-05   1.4929675e-05
