     kz              E+_uu           E+_vv           E+_ww           E+_pp
  4.0333333e+02   2.9710524e-05   5.1564517e-06   2.0462751e-06   1.2730568e-05
  4.0400000e+02   2.9471330e-05   5.1054954e-06   2.0237123e-06   1.2579123e-05
  4.0466667e+02   2.9181400e-05   5.0561912e-06   2.0031884e-06   1.2398095e-05
  4.0533333e+02   2.8916312e-05   4.9974925e-06   1.9854532e-06   1.2268512e-05
  4.0600000e+02   2.8648263e-05   4.9602685e-06   1.9681680e-06   1.2127812e-05
  4.0666667e+02   2.8364666e-05   4.9285720e-06   1.9500940e-06   1.1961802e-05
  4.0733333e+02   2.8199222e-05   4.8546954e-06   1.9288394e-06   1.1844597e-05
  4.0800000e+02   2.7948851e-05   4.8261310e-06   1.9146767e-06   1.1674365e-05
  4.0866667e+02   2.7650049e-05   4.7787953e-06   1.8925124e-06   1.1547635e-05
  4.0933333e+02   2.7399274e-05   4.7307129e-06   1.8753017e-06   1.1415373e-05
  4.1000000e+02   2.7146695e-05   4.6922799e-06   1.8559673e-06   1.1270512e-05
  4.1066667e+02   2.6893121e-05   4.6450332e-06   1.8390742e-06   1.1123941e-05
  4.1133333e+02   2.6643509e-05   4.5971479e-06   1.8215179e-06   1.0987761e-05
  4.1200000e+02   2.6489128e-05   4.5587856e-06   1.8076536e-06   1.0872796e-05
  4.1266667e+02   2.6281047e-05   4.5150034e-06   1.7860020e-06   1.0735484e-05
  4.1333333e+02   2.6052314e-05   4.4803610e-06   1.7713297e-06   1.0586774e-05
  4.1400000e+02   2.5820219e-05   4.4390996e-06   1.7580901e-06   1.0472557e-05
  4.1466667e+02   2.5624900e-05   4.3949390e-06   1.7377849e-06   1.0350267e-05
  4.1533333e+02   2.5346825e-05   4.3549246e-06   1.7198719e-06   1.0194294e-05
  4.1600000e+02   2.5194432e-05   4.3155208e-06   1.7081110e-06   1.0095444e-05
  4.1666667e+02   2.4923720e-05   4.2682483e-06   1.6916347e-06   9.9856865e-06
  4.1733333e+02   2.4788658e-05   4.2451676e-06   1.6773203e-06   9.8693750e-06
  4.1800000e+02   2.4653075e-05   4.2065776e-06   1.6610182e-06   9.7352580e-06
  4.1866667e+02   2.4404368e-05   4.1663767e-06   1.6463694e-06   9.6124502e-06
  4.1933333e+02   2.4207343e-05   4.1363531e-06   1.6305671e-06   9.4970471e-06
  4.2000000e+02   2.3983852e-05   4.0887031e-06   1.6194360e-06   9.3852742e-06
  4.2066667e+02   2.3754664e-05   4.0529378e-06   1.6058236e-06   9.2739313e-06
  4.2133333e+02   2.3612787e-05   4.0219108e-06   1.5898016e-06   9.1689019e-06
  4.2200000e+02   2.3424540e-05   3.9834005e-06   1.5782601e-06   9.0508940e-06
  4.2266667e+02   2.3258962e-05   3.9540569e-06   1.5625146e-06   8.9446910e-06
  4.2333333e+02   2.3049267e-05   3.9129966e-06   1.5452224e-06   8.8404130e-06
  4.2400000e+02   2.2907079e-05   3.8821567e-06   1.5369693e-06   8.7269272e-06
  4.2466667e+02   2.2655840e-05   3.8608982e-06   1.5221830e-06   8.6286614e-06
  4.2533333e+02   2.2512750e-05   3.8124441e-06   1.5090348e-06   8.5281936e-06
  4.2600000e+02   2.2403674e-05   3.7936044e-06   1.5000999e-06   8.4154361e-06
  4.2666667e+02   2.2199646e-05   3.7535221e-06   1.4820144e-06   8.3302897e-06
  4.2733333e+02   2.2102973e-05   3.7323029e-06   1.4708485e-06   8.2234533e-06
  4.2800000e+02   2.1884724e-05   3.6933340e-06   1.4594280e-06   8.1166365e-06
  4.2866667e+02   2.1671357e-05   3.6603022e-06   1.4479987e-06   8.0335094e-06
  4.2933333e+02   2.1588217e-05   3.6334980e-06   1.4365552e-06   7.9247256e-06
  4.3000000e+02   2.1408570e-05   3.6080104e-06   1.4246871e-06   7.8236128e-06
  4.3066667e+02   2.1264840e-05   3.5680192e-06   1.4122997e-06   7.7376083e-06
  4.3133333e+02   2.1104905e-05   3.5484279e-06   1.4024389e-06   7.6482860e-06
  4.3200000e+02   2.0965737e-05   3.5156653e-06   1.3900892e-06   7.5634240e-06
  4.3266667e+02   2.0786952e-05   3.4925219e-06   1.3805495e-06   7.4505842e-06
  4.3333333e+02   2.0660992e-05   3.4643419e-06   1.3670921e-06   7.3792311e-06
  4.3400000e+02   2.0509931e-05   3.4367937e-06   1.3575553e-06   7.2709992e-06
  4.3466667e+02   2.0385404e-05   3.4039040e-06   1.3467428e-06   7.2075125e-06
  4.3533333e+02   2.0292517e-05   3.3852761e-06   1.3372939e-06   7.1189780e-06
  4.3600000e+02   2.0156758e-05   3.3560639e-06   1.3296240e-06   7.0296422e-06
  4.3666667e+02   2.0060321e-05   3.3292295e-06   1.3176672e-06   6.9549363e-06
  4.3733333e+02   1.9885504e-05   3.2972051e-06   1.3069622e-06   6.8694455e-06
  4.3800000e+02   1.9750669e-05   3.2741560e-06   1.2955693e-06   6.7768000e-06
  4.3866667e+02   1.9599811e-05   3.2590106e-06   1.2880941e-06   6.6999322e-06
  4.3933333e+02   1.9493510e-05   3.2290463e-06   1.2785519e-06   6.6314666e-06
  4.4000000e+02   1.9364304e-05   3.2097630e-06   1.2665404e-06   6.5506015e-06
  4.4066667e+02   1.9214300e-05   3.1847349e-06   1.2587432e-06   6.4676199e-06
  4.4133333e+02   1.9228921e-05   3.1582820e-06   1.2503500e-06   6.3938194e-06
  4.4200000e+02   1.9048847e-05   3.1369399e-06   1.2394053e-06   6.3223443e-06
  4.4266667e+02   1.8883801e-05   3.1125942e-06   1.2319636e-06   6.2343623e-06
  4.4333333e+02   1.8820224e-05   3.0872517e-06   1.2233555e-06   6.1730702e-06
  4.4400000e+02   1.8719536e-05   3.0686863e-06   1.2134158e-06   6.1100782e-06
  4.4466667e+02   1.8572209e-05   3.0539418e-06   1.2075807e-06   6.0249359e-06
  4.4533333e+02   1.8502053e-05   3.0279992e-06   1.1974920e-06   5.9468501e-06
  4.4600000e+02   1.8389566e-05   3.0063907e-06   1.1895635e-06   5.8842924e-06
  4.4666667e+02   1.8297245e-05   2.9903144e-06   1.1820167e-06   5.8223649e-06
  4.4733333e+02   1.8166589e-05   2.9634093e-06   1.1717402e-06   5.7432440e-06
  4.4800000e+02   1.8073835e-05   2.9454477e-06   1.1653119e-06   5.6801283e-06
  4.4866667e+02   1.7981778e-05   2.9266349e-06   1.1561251e-06   5.6119045e-06
  4.4933333e+02   1.7875599e-05   2.9063668e-06   1.1492277e-06   5.5495145e-06
  4.5000000e+02   1.7834423e-05   2.8893832e-06   1.1436928e-06   5.4820404e-06
  4.5066667e+02   1.7741932e-05   2.8709408e-06   1.1369432e-06   5.4165854e-06
  4.5133333e+02   1.7628285e-05   2.8432250e-06   1.1261215e-06   5.3513526e-06
  4.5200000e+02   1.7543932e-05   2.8298825e-06   1.1196338e-06   5.2873311e-06
  4.5266667e+02   1.7467420e-05   2.8155645e-06   1.1125827e-06   5.2303258e-06
  4.5333333e+02   1.7339374e-05   2.7920733e-06   1.1058479e-06   5.1597696e-06
  4.5400000e+02   1.7275480e-05   2.7739344e-06   1.0988852e-06   5.1180686e-06
  4.5466667e+02   1.7188843e-05   2.7589241e-06   1.0900999e-06   5.0496210e-06
  4.5533333e+02   1.7133931e-05   2.7465516e-06   1.0852372e-06   4.9939382e-06
  4.5600000e+02   1.7035770e-05   2.7246964e-06   1.0778313e-06   4.9432255e-06
  4.5666667e+02   1.6941751e-05   2.7077159e-06   1.0704594e-06   4.8793487e-06
  4.5733333e+02   1.6852294e-05   2.6899085e-06   1.0635475e-06   4.8234298e-06
  4.5800000e+02   1.6775123e-05   2.6721148e-06   1.0575276e-06   4.7640852e-06
  4.5866667e+02   1.6722827e-05   2.6507400e-06   1.0502554e-06   4.7030363e-06
  4.5933333e+02   1.6673769e-05   2.6391877e-06   1.0432950e-06   4.6522275e-06
  4.6000000e+02   1.6572927e-05   2.6244285e-06   1.0366374e-06   4.6050558e-06
  4.6066667e+02   1.6486628e-05   2.6084066e-06   1.0313340e-06   4.5583021e-06
  4.6133333e+02   1.6429690e-05   2.6005179e-06   1.0239312e-06   4.5028246e-06
  4.6200000e+02   1.6359371e-05   2.5802168e-06   1.0184083e-06   4.4472230e-06
  4.6266667e+02   1.6301256e-05   2.5629756e-06   1.0124452e-06   4.4036379e-06
  4.6333333e+02   1.6211271e-05   2.5457968e-06   1.0058288e-06   4.3475591e-06
  4.6400000e+02   1.6157189e-05   2.5329779e-06   9.9935584e-07   4.2971084e-06
  4.6466667e+02   1.6097279e-05   2.5159191e-06   9.9452552e-07   4.2484860e-06
  4.6533333e+02   1.6011717e-05   2.5080553e-06   9.8684940e-07   4.2013201e-06
  4.6600000e+02   1.5946582e-05   2.4913043e-06   9.8145290e-07   4.1545014e-06
  4.6666667e+02   1.5900440e-05   2.4776246e-06   9.7736779e-07   4.1064684e-06
  4.6733333e+02   1.5830136e-05   2.4587345e-06   9.6978307e-07   4.0579532e-06
  4.6800000e+02   1.5725539e-05   2.4489551e-06   9.6417088e-07   4.0191315e-06
  4.6866667e+02   1.5658943e-05   2.4270567e-06   9.5732825e-07   3.9672930e-06
  4.6933333e+02   1.5607829e-05   2.4191830e-06   9.5363631e-07   3.9226350e-06
  4.7000000e+02   1.5521048e-05   2.3996327e-06   9.4532388e-07   3.8824824e-06
  4.7066667e+02   1.5462625e-05   2.3835589e-06   9.3860165e-07   3.8339002e-06
  4.7133333e+02   1.5415218e-05   2.3801563e-06   9.3630013e-07   3.7975172e-06
  4.7200000e+02   1.5342638e-05   2.3609725e-06   9.2922491e-07   3.7559243e-06
  4.7266667e+02   1.5274570e-05   2.3456631e-06   9.2338138e-07   3.7115449e-06
  4.7333333e+02   1.5173150e-05   2.3292511e-06   9.1771654e-07   3.6743639e-06
  4.7400000e+02   1.5144567e-05   2.3172993e-06   9.1138826e-07   3.6352254e-06
  4.7466667e+02   1.5096128e-05   2.3040025e-06   9.0673433e-07   3.5883788e-06
  4.7533333e+02   1.5054618e-05   2.2926541e-06   9.0003580e-07   3.5433694e-06
  4.7600000e+02   1.4968017e-05   2.2773323e-06   8.9416527e-07   3.5128684e-06
  4.7666667e+02   1.4915612e-05   2.2650744e-06   8.8895230e-07   3.4730775e-06
  4.7733333e+02   1.4841846e-05   2.2509706e-06   8.8288906e-07   3.4302805e-06
  4.7800000e+02   1.4757191e-05   2.2341785e-06   8.7731282e-07   3.3949295e-06
  4.7866667e+02   1.4699538e-05   2.2261904e-06   8.7291468e-07   3.3602250e-06
  4.7933333e+02   1.4638882e-05   2.2098640e-06   8.6571318e-07   3.3225001e-06
  4.8000000e+02   1.4543417e-05   2.1948412e-06   8.6012197e-07   3.2815761e-06
  4.8066667e+02   1.4497868e-05   2.1809689e-06   8.5353058e-07   3.2449336e-06
  4.8133333e+02   1.4429498e-05   2.1656276e-06   8.4800135e-07   3.2096285e-06
  4.8200000e+02   1.4346357e-05   2.1583724e-06   8.4344340e-07   3.1745697e-06
  4.8266667e+02   1.4270988e-05   2.1373614e-06   8.3554498e-07   3.1395470e-06
  4.8333333e+02   1.4165220e-05   2.1262826e-06   8.2933516e-07   3.0986160e-06
  4.8400000e+02   1.4095421e-05   2.1116123e-06   8.2441747e-07   3.0718601e-06
  4.8466667e+02   1.4041510e-05   2.0997532e-06   8.1869718e-07   3.0280456e-06
  4.8533333e+02   1.3972056e-05   2.0791017e-06   8.1230394e-07   2.9975576e-06
  4.8600000e+02   1.3862994e-05   2.0684775e-06   8.0598947e-07   2.9663225e-06
  4.8666667e+02   1.3830305e-05   2.0561597e-06   7.9881568e-07   2.9318871e-06
  4.8733333e+02   1.3736461e-05   2.0365251e-06   7.9279122e-07   2.8978256e-06
  4.8800000e+02   1.3640767e-05   2.0234607e-06   7.8567871e-07   2.8694198e-06
  4.8866667e+02   1.3574816e-05   2.0124878e-06   7.8006235e-07   2.8346766e-06
  4.8933333e+02   1.3456729e-05   1.9926477e-06   7.7301121e-07   2.8033225e-06
  4.9000000e+02   1.3389075e-05   1.9776960e-06   7.6627458e-07   2.7763421e-06
  4.9066667e+02   1.3286859e-05   1.9685840e-06   7.6180390e-07   2.7388990e-06
  4.9133333e+02   1.3199209e-05   1.9478404e-06   7.5507722e-07   2.7151846e-06
  4.9200000e+02   1.3144639e-05   1.9373922e-06   7.4883518e-07   2.6798977e-06
  4.9266667e+02   1.3038740e-05   1.9195932e-06   7.4116818e-07   2.6479894e-06
  4.9333333e+02   1.2925317e-05   1.9034112e-06   7.3467075e-07   2.6275116e-06
  4.9400000e+02   1.2831890e-05   1.8871155e-06   7.2688589e-07   2.5891316e-06
  4.9466667e+02   1.2744802e-05   1.8732489e-06   7.2063862e-07   2.5646328e-06
  4.9533333e+02   1.2631462e-05   1.8550449e-06   7.1370902e-07   2.5338748e-06
  4.9600000e+02   1.2540553e-05   1.8371162e-06   7.0635407e-07   2.5028583e-06
  4.9666667e+02   1.2423984e-05   1.8187770e-06   6.9822192e-07   2.4773875e-06
  4.9733333e+02   1.2338381e-05   1.8055591e-06   6.9156548e-07   2.4462853e-06
  4.9800000e+02   1.2207937e-05   1.7838849e-06   6.8271199e-07   2.4217031e-06
  4.9866667e+02   1.2117858e-05   1.7640718e-06   6.7514160e-07   2.3892583e-06
  4.9933333e+02   1.2012571e-05   1.7460362e-06   6.6799578e-07   2.3651036e-06
  5.0000000e+02   1.1890109e-05   1.7267952e-06   6.6045603e-07   2.3374501e-06
  5.0066667e+02   1.1777134e-05   1.7117403e-06   6.5289535e-07   2.3077945e-06
  5.0133333e+02   1.1649572e-05   1.6914057e-06   6.4501765e-07   2.2795821e-06
  5.0200000e+02   1.1502870e-05   1.6707962e-06   6.3667172e-07   2.2535172e-06
  5.0266667e+02   1.1398937e-05   1.6511092e-06   6.2885866e-07   2.2283227e-06
  5.0333333e+02   1.1286553e-05   1.6276813e-06   6.1969382e-07   2.1981848e-06
  5.0400000e+02   1.1102490e-05   1.6068322e-06   6.1058557e-07   2.1736309e-06
  5.0466667e+02   1.0965585e-05   1.5859478e-06   6.0191571e-07   2.1491944e-06
  5.0533333e+02   1.0831465e-05   1.5587436e-06   5.9242782e-07   2.1214405e-06
  5.0600000e+02   1.0707490e-05   1.5397031e-06   5.8332049e-07   2.0979679e-06
  5.0666667e+02   1.0579188e-05   1.5151937e-06   5.7467555e-07   2.0681136e-06
  5.0733333e+02   1.0376906e-05   1.4894296e-06   5.6336438e-07   2.0395336e-06
  5.0800000e+02   1.0243700e-05   1.4673339e-06   5.5324052e-07   2.0191549e-06
  5.0866667e+02   1.0081929e-05   1.4443507e-06   5.4565402e-07   1.9915965e-06
  5.0933333e+02   9.9723706e-06   1.4295142e-06   5.3850662e-07   1.9660893e-06
  5.1000000e+02   9.8773391e-06   1.4107535e-06   5.3170325e-07   1.9428718e-06
  5.1066667e+02   9.7739828e-06   1.3960973e-06   5.2517329e-07   1.9207829e-06
  5.1133333e+02   9.7148923e-06   1.3857747e-06   5.2114550e-07   1.9022418e-06
