     kx              E+_uu           E+_vv           E+_ww           E+_pp
-------------------------------------------------------------------------------
  2.9500000e+01	  7.9789504e-03	  4.4486110e-04	  2.9458929e-03	  2.3646848e-02
  2.9750000e+01	  7.6716065e-03	  4.4011913e-04	  2.9089653e-03	  2.3360676e-02
  3.0000000e+01	  7.6432315e-03	  4.3971031e-04	  2.8603394e-03	  2.3366116e-02
  3.0250000e+01	  7.4618566e-03	  4.3117874e-04	  2.7927309e-03	  2.2818563e-02
  3.0500000e+01	  7.3646826e-03	  4.2619201e-04	  2.7801281e-03	  2.2490093e-02
  3.0750000e+01	  7.1907663e-03	  4.2357351e-04	  2.7495263e-03	  2.2334445e-02
  3.1000000e+01	  7.0232663e-03	  4.1704069e-04	  2.6995343e-03	  2.2403639e-02
  3.1250000e+01	  6.9008745e-03	  4.1223162e-04	  2.6335107e-03	  2.1577310e-02
  3.1500000e+01	  6.8145056e-03	  4.1212029e-04	  2.6396434e-03	  2.1571012e-02
  3.1750000e+01	  6.6246752e-03	  4.0671204e-04	  2.5669827e-03	  2.1300907e-02
  3.2000000e+01	  6.5722422e-03	  4.0401900e-04	  2.5431627e-03	  2.1343633e-02
  3.2250000e+01	  6.4076611e-03	  3.9757746e-04	  2.5133255e-03	  2.1131317e-02
  3.2500000e+01	  6.2840428e-03	  3.9536861e-04	  2.5222889e-03	  2.1185760e-02
  3.2750000e+01	  6.1343975e-03	  3.8949552e-04	  2.4393258e-03	  2.0792554e-02
  3.3000000e+01	  6.0483395e-03	  3.8647774e-04	  2.4199536e-03	  2.0677412e-02
  3.3250000e+01	  5.9468485e-03	  3.8403414e-04	  2.4017282e-03	  2.0611805e-02
  3.3500000e+01	  5.7857760e-03	  3.7797624e-04	  2.3474687e-03	  2.0362789e-02
  3.3750000e+01	  5.7373942e-03	  3.7726993e-04	  2.3240074e-03	  2.0013058e-02
  3.4000000e+01	  5.6054503e-03	  3.7185240e-04	  2.2994467e-03	  1.9739770e-02
  3.4250000e+01	  5.4783250e-03	  3.6763757e-04	  2.2452882e-03	  1.9459126e-02
  3.4500000e+01	  5.3956827e-03	  3.6507138e-04	  2.2294338e-03	  1.9307079e-02
  3.4750000e+01	  5.3381252e-03	  3.6191415e-04	  2.2086734e-03	  1.9031144e-02
  3.5000000e+01	  5.1874627e-03	  3.5864627e-04	  2.1743383e-03	  1.9002134e-02
  3.5250000e+01	  5.0974829e-03	  3.5380666e-04	  2.1383299e-03	  1.8991111e-02
  3.5500000e+01	  5.0344058e-03	  3.4880537e-04	  2.0938909e-03	  1.8570495e-02
