Time	Kin Energy	Mag Energy	Kin Dissip	Mag Dissip	Cross-Hel	Mag-Hel
2.4	0.076568	0.084060785	0.010812447	0.021450216	0.0010394597	-0.00071446243
2.4025	0.076567878	0.084059845	0.010811915	0.021449042	0.0010389356	-0.00071446956
2.405	0.076567775	0.084058993	0.010811432	0.021447982	0.0010384625	-0.00071447479
2.4075	0.07656768	0.084058146	0.010810948	0.021446928	0.0010379865	-0.00071448034
2.41	0.076567574	0.084057298	0.010810465	0.021445879	0.0010375044	-0.00071448507
2.4125	0.07656747	0.084056454	0.010809982	0.021444833	0.0010370216	-0.00071448958
2.415	0.076567359	0.084055611	0.010809501	0.02144379	0.0010365408	-0.00071449456
2.4175	0.076567228	0.084054772	0.010809021	0.021442749	0.0010360504	-0.00071449944
2.42	0.076567116	0.084053928	0.010808543	0.02144171	0.0010355594	-0.00071450502
2.4225	0.076567005	0.084053096	0.010808065	0.021440673	0.001035067	-0.00071451076
2.425	0.076566881	0.084052262	0.010807587	0.021439642	0.0010345714	-0.00071451642
2.4275	0.076566786	0.084051429	0.010807108	0.021438614	0.0010340805	-0.00071452201
2.43	0.076566679	0.084050604	0.010806628	0.021437592	0.0010335923	-0.00071452737
2.4325	0.076566584	0.084049775	0.010806148	0.021436573	0.0010331069	-0.0007145332
2.435	0.076566495	0.084048955	0.010805667	0.021435557	0.0010326241	-0.00071453838
2.4375	0.076566408	0.084048132	0.010805186	0.021434542	0.0010321426	-0.00071454392
2.44	0.076566315	0.084047311	0.010804705	0.02143353	0.0010316601	-0.00071454948
2.4425	0.076566219	0.084046497	0.010804223	0.02143252	0.0010311793	-0.00071455532
2.445	0.076566126	0.084045677	0.010803741	0.021431513	0.0010306913	-0.00071456123
2.4475	0.076566037	0.084044867	0.010803259	0.021430508	0.0010302016	-0.00071456714
2.45	0.076565949	0.084044055	0.010802776	0.021429505	0.0010297128	-0.00071457292
2.4525	0.076565874	0.084043249	0.010802293	0.021428505	0.001029223	-0.00071457907
2.455	0.076565793	0.084042443	0.010801809	0.021427509	0.0010287381	-0.00071458531
2.4575	0.076565723	0.084041643	0.010801324	0.021426517	0.0010282585	-0.00071459125
2.46	0.07656565	0.084040844	0.010800838	0.021425527	0.0010277807	-0.00071459717
2.4625	0.076565569	0.084040045	0.010800354	0.021424538	0.0010273013	-0.00071460322
2.465	0.076565497	0.084039251	0.01079987	0.021423552	0.001026821	-0.00071460901
2.4675	0.076565419	0.084038461	0.010799387	0.021422569	0.0010263357	-0.00071461506
2.47	0.076565345	0.084037672	0.010798904	0.02142159	0.0010258529	-0.00071462091
2.4725	0.076565276	0.084036887	0.010798419	0.021420616	0.0010253745	-0.0007146273
2.475	0.076565204	0.084036099	0.010797936	0.021419645	0.0010248927	-0.0007146331
2.4775	0.076565148	0.084035323	0.010797453	0.021418676	0.0010244104	-0.00071463782
2.48	0.076565096	0.084034551	0.010796972	0.02141771	0.0010239282	-0.00071464255
2.4825	0.076565046	0.084033778	0.01079649	0.021416747	0.0010234468	-0.00071464717
2.485	0.076565001	0.084033008	0.010796008	0.021415788	0.0010229756	-0.00071465161
2.4875	0.076564965	0.084032241	0.010795526	0.021414834	0.001022503	-0.00071465662
2.49	0.076564918	0.084031477	0.010795042	0.021413886	0.001022031	-0.00071466171
2.4925	0.07656487	0.084030714	0.010794557	0.021412946	0.0010215437	-0.00071466713
2.495	0.076564827	0.084029954	0.01079407	0.021412012	0.0010210548	-0.00071467234
2.4975	0.076564784	0.084029202	0.01079358	0.021411088	0.0010205635	-0.00071467737
2.5	0.076564734	0.084028445	0.010793089	0.021410172	0.0010200741	-0.00071468265
2.5025	0.076564697	0.084027696	0.010792597	0.021409265	0.001019587	-0.00071468799
2.505	0.076564649	0.084026947	0.010792103	0.021408368	0.001019101	-0.00071469394
2.5075	0.076564602	0.084026206	0.010791608	0.02140748	0.0010186154	-0.00071470002
2.51	0.076564562	0.084025469	0.010791114	0.0214066	0.0010181375	-0.00071470597
2.5125	0.076564513	0.084024727	0.010790621	0.021405728	0.0010176598	-0.00071471159
2.515	0.076564477	0.084023993	0.010790129	0.021404864	0.0010171793	-0.00071471693
2.5175	0.076564434	0.084023261	0.010789637	0.021404008	0.0010167011	-0.00071472285
2.52	0.076564405	0.084022529	0.010789144	0.021403162	0.0010162293	-0.00071472853
2.5225	0.076564378	0.084021803	0.01078865	0.021402328	0.0010157563	-0.00071473409
2.525	0.076564343	0.084021081	0.010788155	0.021401504	0.0010152851	-0.00071473936
2.5275	0.076564313	0.084020364	0.01078766	0.021400692	0.0010148155	-0.00071474426
2.53	0.076564291	0.084019647	0.010787163	0.021399891	0.0010143476	-0.00071474936
2.5325	0.07656426	0.084018933	0.010786665	0.021399104	0.0010138837	-0.00071475448
2.535	0.076564238	0.084018224	0.010786165	0.02139833	0.0010134141	-0.00071475894
2.5375	0.076564222	0.08401752	0.010785663	0.021397569	0.0010129406	-0.00071476386
2.54	0.076564185	0.084016816	0.010785161	0.021396819	0.001012455	-0.00071476822
2.5425	0.076564141	0.084016121	0.01078466	0.021396081	0.0010119663	-0.00071477305
2.545	0.076564101	0.08401542	0.010784159	0.021395352	0.001011484	-0.00071477812
2.5475	0.076564073	0.084014723	0.010783661	0.021394634	0.0010110008	-0.00071478326
2.55	0.076564042	0.084014032	0.010783163	0.021393927	0.0010105194	-0.00071478889
2.5525	0.07656402	0.084013345	0.010782665	0.021393232	0.001010039	-0.0007147947
2.555	0.076563995	0.084012663	0.010782167	0.02139255	0.0010095497	-0.0007148002
2.5575	0.076563974	0.084011979	0.010781669	0.021391881	0.0010090578	-0.0007148053
2.56	0.076563948	0.084011299	0.010781174	0.021391223	0.0010085662	-0.00071481024
2.5625	0.076563921	0.084010626	0.010780679	0.021390578	0.0010080749	-0.00071481523
2.565	0.076563887	0.08400995	0.010780186	0.021389946	0.0010075882	-0.00071481959
2.5675	0.07656385	0.084009275	0.010779692	0.021389326	0.0010070999	-0.00071482351
2.57	0.076563811	0.084008614	0.010779199	0.02138872	0.0010066181	-0.00071482802
2.5725	0.076563771	0.084007939	0.010778707	0.021388125	0.0010061332	-0.00071483239
2.575	0.076563734	0.084007275	0.010778215	0.021387544	0.0010056442	-0.00071483612
2.5775	0.07656369	0.08400662	0.010777721	0.021386978	0.0010051537	-0.00071483954
2.58	0.076563642	0.084005964	0.010777225	0.021386428	0.0010046645	-0.00071484308
2.5825	0.076563601	0.08400531	0.010776728	0.021385894	0.0010041758	-0.00071484644
2.585	0.076563549	0.084004661	0.010776232	0.021385373	0.0010036852	-0.00071484982
2.5875	0.07656351	0.084004015	0.010775736	0.021384866	0.001003195	-0.00071485385
2.59	0.076563465	0.084003363	0.010775242	0.02138437	0.0010027067	-0.00071485769
2.5925	0.076563436	0.084002727	0.01077475	0.021383885	0.0010022281	-0.00071486145
2.595	0.076563405	0.084002083	0.010774258	0.021383412	0.0010017414	-0.00071486492
2.5975	0.076563366	0.08400145	0.010773767	0.021382953	0.0010012616	-0.00071486912
2.6	0.076563337	0.084000814	0.010773276	0.021382507	0.0010007842	-0.00071487355
2.6025	0.076563298	0.084000183	0.010772784	0.021382073	0.0010003053	-0.00071487802
2.605	0.076563275	0.083999554	0.010772295	0.02138165	0.00099982569	-0.0007148825
2.6075	0.076563249	0.083998929	0.010771807	0.021381236	0.00099934616	-0.00071488742
2.61	0.07656323	0.083998302	0.010771321	0.021380831	0.0009988649	-0.0007148924
2.6125	0.076563207	0.083997681	0.010770835	0.021380438	0.00099838442	-0.00071489668
2.615	0.076563174	0.083997063	0.010770349	0.021380055	0.00099789864	-0.00071490106
2.6175	0.076563153	0.083996446	0.010769866	0.02137968	0.00099741379	-0.00071490542
2.62	0.076563131	0.083995836	0.010769383	0.021379314	0.00099692992	-0.00071490956
2.6225	0.076563118	0.08399522	0.010768903	0.021378955	0.00099644531	-0.00071491388
2.625	0.076563107	0.083994608	0.010768425	0.021378604	0.00099596243	-0.00071491768
2.6275	0.076563071	0.083993997	0.01076795	0.021378259	0.00099548446	-0.00071492081
2.63	0.076563041	0.08399339	0.010767477	0.021377921	0.0009950077	-0.00071492463
2.6325	0.076563014	0.083992783	0.010767005	0.021377591	0.00099453374	-0.00071492922
2.635	0.076562988	0.083992177	0.010766535	0.021377266	0.00099405837	-0.00071493364
2.6375	0.076562966	0.083991577	0.010766066	0.021376948	0.00099358743	-0.00071493817
2.64	0.076562954	0.08399098	0.010765597	0.021376638	0.00099311753	-0.0007149429
2.6425	0.076562943	0.083990381	0.010765127	0.021376336	0.00099264733	-0.00071494671
2.645	0.076562938	0.083989789	0.010764656	0.021376043	0.00099217506	-0.00071495134
2.6475	0.076562931	0.083989194	0.010764185	0.021375757	0.00099171019	-0.0007149559
